id	subsystem	name	keggId	confidenceEcoIDA	confidenceScore	sboTerm	references	ECNumber	notes
Rtotaltp	Transport, peroxisomal	fatty acid intracellular transport		3A0000000	1	185			unknown mechanism for transport - carnitine transporter for malonyl CoA found in peroxisome, however transport of other, longer chain FA not yet discovered (PMID: 15590999)
S23T2g	Keratan sulfate synthesis	beta-galactoside alpha-2,3-sialyltransferase (core 2)		3A0000000	4	176	PMID:10504389,PMID:7901202,PMID:8027041,PMID:8288606,PMID:8920913	2.4.99.4	NCD
S23T3g	Keratan sulfate synthesis	beta-galactoside alpha-2,3-sialyltransferase (complex N-glycan)		3A0000000	4	176	PMID:8333853	2.4.99.6	NCD
S23T4g	Keratan sulfate synthesis	beta-galactoside alpha-2,3-sialyltransferase		3A0000000	4	176	PMID:10504389,PMID:7901202,PMID:8027041,PMID:8288606,PMID:8920913	2.4.99.4	NCD
S23Tg	O-glycan synthesis	beta-galactoside alpha-2,3-sialyltransferase (T antigen)		3A0000269	4	176	PMID:10504389,PMID:8027041	2.4.99.4	NCD
S26Tg	N-glycan synthesis	beta-galactoside alpha-2,6-sialyltransferase		3A0000000	0	176	PMID:8027041	2.4.99.1	NCD
S2L2FN2M2MASNt	Transport, extracellular	s2l2fn2m2masn transport, Golgi to extracellular		3A0000000	1	185			NCD
S2L2FN2M2MASNtly	Transport, lysosomal	s2l2fn2m2masn transport, extracellular to lysosome		3A0000000	1	185			NCD
S2L2N2M2MASNtly	Transport, lysosomal	s2l2n2m2masn transport, extracellular to lysosome		3A0000000	1	185			NCD
S2T1g	Chondroitin synthesis	chondroitin 2-sulfotransferase, Golgi		3A0000000	4	176	PMID:10187838,PMID:12512856		EC 2.8.2- NCD
S2T2g	Chondroitin synthesis	chondroitin 2-sulfotransferase, Golgi		3A0000000	4	176	PMID:10187838,PMID:12512856		EC 2.8.2- NCD
S2T3g	Chondroitin synthesis	uronyl 2-sulfotransferase, Golgi		3A0000000	4	176	PMID:10187838,PMID:12512856		EC 2.8.2- NCD
S2T4g	Chondroitin synthesis	uronyl 2-sulfotransferase, Golgi		3A0000000	4	176	PMID:10187838,PMID:10677367,PMID:12512855,PMID:9455484		EC 2.8.2- NCD
S2TASE1ly	Heparan sulfate degradation	iduronate-2-sulfatase, lysosomal		3A0000000	4	176	PMID:2122463,PMID:8244397,PMID:8530090,PMID:8993162	3.1.6.13	NCD
S2TASE2ly	Heparan sulfate degradation	iduronate-2-sulfatase, lysosomal		3A0000000	4	176	PMID:2122463,PMID:8244397,PMID:8530090,PMID:8993162	3.1.6.13	NCD
S2TASE3ly	Chondroitin sulfate degradation	iduronate-2-sulfatase, lysosomal		3A0000000	4	176	PMID:2122463,PMID:8244397,PMID:8530090,PMID:8993162	3.1.6.13	NCD
S2TASE4ly	Chondroitin sulfate degradation	glucuronate-2-sulfatase, lysosomal		3A0000000	4	176	PMID:2497731,PMID:4019466,PMID:8993162	3.1.6.18	NCD
S2TASE5ly	Chondroitin sulfate degradation	glucuronate-2-sulfatase, lysosomal		3A0000000	4	176	PMID:2497731,PMID:4019466,PMID:8993162	3.1.6.18	NCD
S3T1g	Chondroitin synthesis	heparin-glucosamine 3-O-sulfotransferase		3A0000000	4	176	PMID:12138164,PMID:12512855,PMID:12740361,PMID:9346953,PMID:9988767	2.8.2.23	NCD
S3T2g	Chondroitin synthesis	heparin-glucosamine 3-O-sulfotransferase		3A0000000	4	176	PMID:12138164,PMID:12512855,PMID:12740361,PMID:9988767,PMID:9988768	2.8.2.23	NCD
S3T3g	Chondroitin synthesis	heparin-glucosamine 3-O-sulfotransferase		3A0000000	4	176	PMID:10608887,PMID:12512855,PMID:15303968,PMID:9346953,PMID:9988768	2.8.2.23	NCD
S3TASE1ly	Heparan sulfate degradation	N-acetylglucosamine-3-sulfatase, lysosomal		3A0000000	4	176	PMID:7396957,PMID:8993162	3.1.6.15	NCD
S3TASE2ly	Heparan sulfate degradation	N-acetylglucosamine-3-sulfatase, lysosomal		3A0000000	4	176	PMID:7396957,PMID:8993162	3.1.6.15	NCD
S3TASE3ly	Heparan sulfate degradation	N-acetylglucosamine-3-sulfatase, lysosomal		3A0000000	2	176	PMID:7396957,PMID:8993162	3.1.6.15	NCD
S4T1g	Chondroitin synthesis	chondroitin 4-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10722746,PMID:10781601,PMID:11056388,PMID:1147079,PMID:12080076,PMID:12512856,PMID:12847091	2.8.2.5	NCD
S4T2g	Chondroitin synthesis	chondroitin 4-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10722746,PMID:10781601,PMID:11056388,PMID:1147079,PMID:12080076,PMID:12512856,PMID:12847091	2.8.2.5	NCD
S4T3g	Chondroitin synthesis	chondroitin 4-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10722746,PMID:10781601,PMID:11056388,PMID:1147079,PMID:12080076,PMID:12512856,PMID:12847091	2.8.2.5	NCD
S4T4g	Chondroitin synthesis	chondroitin 4-sulfotransferase, Golgi apparatus		3A0000000	2	176	PMID:10781601,PMID:12512856	2.8.2.5	NCD
S4T5g	Chondroitin synthesis	chondroitin 4-sulfotransferase, Golgi apparatus		3A0000000	2	176	PMID:10781601,PMID:12512856	2.8.2.5	NCD
S4T6g	Chondroitin synthesis	chondroitin 4-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10722746,PMID:10781601,PMID:11056388,PMID:1147079,PMID:12080076,PMID:12512856,PMID:12847091	2.8.2.5	NCD
S4TASE1ly	Chondroitin sulfate degradation	N-acetylgalactosamine-4-sulfatase, lysosomal		3A0000000	4	176	PMID:1968043,PMID:2303452	3.1.6.12	NCD
S4TASE2ly	Chondroitin sulfate degradation	N-acetylgalactosamine-4-sulfatase, lysosomal		3A0000000	4	176	PMID:1968043,PMID:2303452	3.1.6.12	NCD
S4TASE3ly	Chondroitin sulfate degradation	N-acetylgalactosamine-4-sulfatase, lysosomal		3A0000000	4	176	PMID:1968043,PMID:2303452	3.1.6.12	NCD
S4TASE4ly	Chondroitin sulfate degradation	N-acetylgalactosamine-4-sulfatase, lysosomal		3A0000000	4	176	PMID:1968043,PMID:2303452	3.1.6.12	NCD
S4TASE5ly	Chondroitin sulfate degradation	N-acetylgalactosamine-4-sulfatase, lysosomal		3A0000000	4	176	PMID:1968043,PMID:2303452	3.1.6.12	NCD
S6T10g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T11g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T12g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T13g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T14g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T15g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:12403612,PMID:8991509,PMID:9405439,PMID:9714738		NCD
S6T16g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T17g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T18g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:12403612,PMID:8991509,PMID:9405439,PMID:9714738		NCD
S6T19g	Chondroitin synthesis	chondroitin 6-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10781596,PMID:10913333,PMID:10956661,PMID:12512856,PMID:8991509,PMID:9714738,PMID:9883891	2.8.2.17	NCD
S6T1g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T20g	Chondroitin synthesis	chondroitin 6-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10781596,PMID:10913333,PMID:10956661,PMID:12512856,PMID:8991509,PMID:9714738,PMID:9883891	2.8.2.17	NCD
S6T21g	Chondroitin synthesis	chondroitin 6-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10781596,PMID:10913333,PMID:10956661,PMID:12512856,PMID:8991509,PMID:9714738,PMID:9883891	2.8.2.17	NCD
S6T22g	Chondroitin synthesis	chondroitin 6-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10781596,PMID:10913333,PMID:10956661,PMID:12512856,PMID:9883891	2.8.2.17	NCD
S6T23g	Chondroitin synthesis	chondroitin 6-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10781596,PMID:10913333,PMID:10956661,PMID:12512856,PMID:9883891	2.8.2.17	NCD
S6T24g	Chondroitin synthesis	chondroitin 6-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10781596,PMID:10913333,PMID:10956661,PMID:12512856,PMID:8991509,PMID:9714738,PMID:9883891	2.8.2.17	NCD
S6T25g	Chondroitin synthesis	heparan sulfate 6-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:12492399,PMID:12512855,PMID:14702039,PMID:9535912		EC 2.8.2.- NCD
S6T2g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T3g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:12403612,PMID:8991509,PMID:9405439,PMID:9714738		NCD
S6T4g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T5g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T6g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T7g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T8g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6T9g	Keratan sulfate synthesis	galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus		3A0000000	4	176	PMID:10330415,PMID:10491328,PMID:10913333,PMID:11278593,PMID:12403612,PMID:12855678,PMID:9722682		NCD
S6TASE10ly	Keratan sulfate degradation	galactose-6-sulfate sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE11ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE12ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE13ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE14ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE15ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE16ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE17ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE18ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE19ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE1ly	Heparan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE20ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE21ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE22ly	Keratan sulfate degradation	galactose-6-sulfate sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE23ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE24ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE25ly	Keratan sulfate degradation	galactose-6-sulfate sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE26ly	Keratan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE2ly	Heparan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE3ly	Heparan sulfate degradation	N-acetylglucosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:3196333,PMID:3689314,PMID:3689315	3.1.6.14	NCD
S6TASE4ly	Chondroitin sulfate degradation	N-acetylgalactosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE5ly	Chondroitin sulfate degradation	N-acetylgalactosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE6ly	Chondroitin sulfate degradation	N-acetylgalactosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE7ly	Chondroitin sulfate degradation	N-acetylgalactosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE8ly	Chondroitin sulfate degradation	N-acetylgalactosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
S6TASE9ly	Chondroitin sulfate degradation	N-acetylgalactosamine-6-sulfatase, lysosomal		3A0000000	4	176	PMID:11550799,PMID:1755850,PMID:1794986,PMID:1953646,PMID:2111707,PMID:3143362,PMID:39554,PMID:7213753,PMID:7575473,PMID:8985184,PMID:9020182,PMID:9054950	3.1.6.4	NCD
SACCD3m	Lysine metabolism	saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial		3A0000269	4	176	PMID:10775527	1.5.1.8	MM
SACCD4m	Lysine metabolism	saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial		3A0000269	4	176	PMID:10775527	1.5.1.10	MM
SADT	Nucleotide interconversion	sulfate adenylyltransferase		3A0000269	4	176	PMID:11931637,PMID:12716056	2.7.7.4	
SALMCOM	Tyrosine metabolism	S-Adenosyl-L-methionine:catechol O-methyltransferase		3A0000212	1	176		2.1.1.6	SAB
SALMCOM2	Tyrosine metabolism	S-Adenosyl-L-methionine:catechol O-methyltransferase		3A0000254	2	176	PMID:7897657	2.1.1.6	copied SAB&apos;s original NJ
SAMHISTA	Histidine metabolism	S-Adenosyl-L-methionine:histamine N-tele-methyltransferase		3A0000269	4	176	PMID:7943261	2.1.1.8	SAB R02155
SARCOXp	Glycine, serine, alanine and threonine metabolism	sarcosine oxidase, peroxisomal		3A0000254	2	176	PMID:10642506	1.5.3.1	
SARCStex	Transport, extracellular	Sarcosine transport (extracellular to cytosol)		3A0000000	2	185	PMID:5096515		MM
SARCStm	Transport, mitochondrial	Sarcosine transport (mitochondrial)		3A0000000	1	185			MM
SARCStp	Transport, peroxisomal	Sarcosine transport (peroxisomal)		3A0000000	1	185			MM
SARDHm	Urea cycle	Sarcosine dehydrogenase (m)		3A0000269	4	176	PMID:10444331	1.5.99.2	SAB EC # is questionable overall reaction is questionable
SBPP1er	Sphingolipid metabolism	sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum		3A0000269	4	176	PMID:12815058		NCD
SBPP3er	Sphingolipid metabolism	sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase), endoplasmic reticulum		3A0000269	4	176	PMID:12815058		NCD
SBTD_D2	Fructose and mannose metabolism	D-sorbitol dehydrogenase (D-fructose producing)		3A0000000	0	176	PMID:14965227	1.1.1.14	NCD
SBTR	Fructose and mannose metabolism	D-sorbitol reductase		3A0000269	4	176	PMID:12071861,PMID:9823300	1.1.1.21	
SCP21x	Transport, peroxisomal	Sterol carrier protein 2		3A0000269	4	185	PMID:1703300		intracellular transport, mechanism details not presently known NJ
SCP22x	Transport, peroxisomal	Sterol carrier protein 2		3A0000000	4	185	PMID:1703300		intracellular transport, mechanism details not presently known NJ
SCP2x	Bile acid synthesis	peroxisomal thiolase 2		3A0000269	4	176	PMID:1703300		SCP has two transcripts, second isoform specific to peroxisomes, first is specific for cyt and mit need to double check stoichiometry - reaction cofactors (additional coa + release of prop coa) from BM (Roche) Biochemical Pathways version 2 analog added as per KEGG NJ
SCPx	Bile acid synthesis	peroxisomal thiolase 2		3A0000269	4	176			SCP has two transcripts, second isoform specific to peroxisomes, first is specific for cyt and mit need to double check stoichiometry - reaction cofactors (additional coa + release of prop coa) from BM (Roche) Biochemical Pathways NJ
SEAHCYSHYD	Selenoamino acid metabolism	Se-Adenosylselenohomocysteine hydrolase		3A0000212	1	176		3.3.1.1	SAB
SEAHCYStn	Selenoamino acid metabolism	Se-adenosyl-seleno-L-homocysteine nuclear transport		3A0000000	1	185			SAB based on yeast
SEASMETtn	Selenoamino acid metabolism	Se-adenosyl-seleno-L-methionine nuclear transport		3A0000000	1	185			SAB based on yeast AMET transport
SELADT	Selenoamino acid metabolism	selenate adenylyltransferase		3A0000212	1	176	PMID:10679223	2.7.7.4	SAB
SELCYSLY	Selenoamino acid metabolism	selenocysteine lyase		3A0000212	1	176	PMID:10692412	4.4.1.16	SAB
SELCYSLY2	Selenoamino acid metabolism	selenocysteine lyase		3A0000269	4	176	PMID:1483038		Added based on PMID: 1483038 - pyridoxal 5 phosphate is required, it is not completely clear however if it is also the reduced/oxidized compound NJ
SELCYSTGL	Selenoamino acid metabolism	selanocystathionine g-lyase		3A0000269	4	176	PMID:6461656	4.4.1.1	NCD SAB
SELCYSTS	Selenoamino acid metabolism	selanocystathionine beta-synthase		3A0000269	4	176	PMID:6461656	4.2.1.22	NCD SAB
