ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR05666,,methionine[c] + Na+[e] + tryptophan[e] => methionine[e] + Na+[c] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1751;metanetx.reaction/MNXR105678;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05667,,Na+[e] + phenylalanine[c] + tryptophan[e] => Na+[c] + phenylalanine[e] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1752;metanetx.reaction/MNXR105679;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05668,,Na+[e] + tryptophan[e] + tyrosine[c] => Na+[c] + tryptophan[c] + tyrosine[e],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1753;metanetx.reaction/MNXR105680;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05669,,cysteine[c] + Na+[e] + tryptophan[e] => cysteine[e] + Na+[c] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1754;metanetx.reaction/MNXR105681;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05670,,leucine[c] + Na+[e] + tryptophan[e] => leucine[e] + Na+[c] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1755;metanetx.reaction/MNXR105682;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05671,,Na+[e] + proline[c] + tryptophan[e] => Na+[c] + proline[e] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1756;metanetx.reaction/MNXR105683;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05672,,asparagine[c] + Na+[e] + tryptophan[e] => asparagine[e] + Na+[c] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1757;metanetx.reaction/MNXR105684;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05673,,Na+[e] + tryptophan[e] + valine[c] => Na+[c] + tryptophan[c] + valine[e],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1758;metanetx.reaction/MNXR105685;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05674,,Na+[e] + threonine[c] + tryptophan[e] => Na+[c] + threonine[e] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1759;metanetx.reaction/MNXR105686;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05675,,homoserine[c] + Na+[e] + tryptophan[e] => homoserine[e] + Na+[c] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1760;metanetx.reaction/MNXR105687;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05676,,isoleucine[c] + Na+[e] + tryptophan[e] => isoleucine[e] + Na+[c] + tryptophan[c],,ENSG00000103064 or ENSG00000103257,,,,,vmhreaction/r1761;metanetx.reaction/MNXR105688;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05677,,glycine[c] + Na+[e] + phenylalanine[e] => glycine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1762;metanetx.reaction/MNXR105689;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05678,,alanine[c] + Na+[e] + phenylalanine[e] => alanine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1763;metanetx.reaction/MNXR105690;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05679,,glutamine[c] + Na+[e] + phenylalanine[e] => glutamine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1764;metanetx.reaction/MNXR105691;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05680,,Na+[e] + phenylalanine[e] + serine[c] => Na+[c] + phenylalanine[c] + serine[e],,ENSG00000103064,,,,,vmhreaction/r1765;metanetx.reaction/MNXR105692;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05681,,methionine[c] + Na+[e] + phenylalanine[e] => methionine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1766;metanetx.reaction/MNXR105693;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05682,,Na+[e] + phenylalanine[e] + tryptophan[c] => Na+[c] + phenylalanine[c] + tryptophan[e],,ENSG00000103064,,,,,vmhreaction/r1767;metanetx.reaction/MNXR105694;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05683,,Na+[e] + phenylalanine[e] + tyrosine[c] => Na+[c] + phenylalanine[c] + tyrosine[e],,ENSG00000103064,,,,,vmhreaction/r1768;metanetx.reaction/MNXR105695;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05684,,cysteine[c] + Na+[e] + phenylalanine[e] => cysteine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1769;metanetx.reaction/MNXR105696;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05685,,leucine[c] + Na+[e] + phenylalanine[e] => leucine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1770;metanetx.reaction/MNXR105697;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05686,,Na+[e] + phenylalanine[e] + proline[c] => Na+[c] + phenylalanine[c] + proline[e],,ENSG00000103064,,,,,vmhreaction/r1771;metanetx.reaction/MNXR105698;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05687,,asparagine[c] + Na+[e] + phenylalanine[e] => asparagine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1772;metanetx.reaction/MNXR105699;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05688,,Na+[e] + phenylalanine[e] + valine[c] => Na+[c] + phenylalanine[c] + valine[e],,ENSG00000103064,,,,,vmhreaction/r1773;metanetx.reaction/MNXR105700;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05689,,Na+[e] + phenylalanine[e] + threonine[c] => Na+[c] + phenylalanine[c] + threonine[e],,ENSG00000103064,,,,,vmhreaction/r1774;metanetx.reaction/MNXR105701;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05690,,homoserine[c] + Na+[e] + phenylalanine[e] => homoserine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1775;metanetx.reaction/MNXR105702;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05691,,isoleucine[c] + Na+[e] + phenylalanine[e] => isoleucine[e] + Na+[c] + phenylalanine[c],,ENSG00000103064,,,,,vmhreaction/r1776;metanetx.reaction/MNXR105703;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05692,,glycine[c] + Na+[e] + tyrosine[e] => glycine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1777;metanetx.reaction/MNXR105704;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05693,,alanine[c] + Na+[e] + tyrosine[e] => alanine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1778;metanetx.reaction/MNXR105705;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05694,,glutamine[c] + Na+[e] + tyrosine[e] => glutamine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1779;metanetx.reaction/MNXR105706;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05695,,Na+[e] + serine[c] + tyrosine[e] => Na+[c] + serine[e] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1780;metanetx.reaction/MNXR105707;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05696,,methionine[c] + Na+[e] + tyrosine[e] => methionine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1781;metanetx.reaction/MNXR105708;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05697,,Na+[e] + tryptophan[c] + tyrosine[e] => Na+[c] + tryptophan[e] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1782;metanetx.reaction/MNXR105709;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05698,,Na+[e] + phenylalanine[c] + tyrosine[e] => Na+[c] + phenylalanine[e] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1783;metanetx.reaction/MNXR105710;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05699,,cysteine[c] + Na+[e] + tyrosine[e] => cysteine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1784;metanetx.reaction/MNXR105711;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05700,,leucine[c] + Na+[e] + tyrosine[e] => leucine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1785;metanetx.reaction/MNXR105712;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05701,,Na+[e] + proline[c] + tyrosine[e] => Na+[c] + proline[e] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1786;metanetx.reaction/MNXR105713;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05702,,asparagine[c] + Na+[e] + tyrosine[e] => asparagine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1787;metanetx.reaction/MNXR105714;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05703,,Na+[e] + tyrosine[e] + valine[c] => Na+[c] + tyrosine[c] + valine[e],,ENSG00000103064,,,,,vmhreaction/r1788;metanetx.reaction/MNXR105715;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05704,,Na+[e] + threonine[c] + tyrosine[e] => Na+[c] + threonine[e] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1789;metanetx.reaction/MNXR105716;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05705,,homoserine[c] + Na+[e] + tyrosine[e] => homoserine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1790;metanetx.reaction/MNXR105717;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05706,,isoleucine[c] + Na+[e] + tyrosine[e] => isoleucine[e] + Na+[c] + tyrosine[c],,ENSG00000103064,,,,,vmhreaction/r1791;metanetx.reaction/MNXR105718;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05707,,cysteine[e] + glycine[c] + Na+[e] => cysteine[c] + glycine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1792;metanetx.reaction/MNXR105719;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05708,,alanine[c] + cysteine[e] + Na+[e] => alanine[e] + cysteine[c] + Na+[c],,ENSG00000103064 or ENSG00000105281 or ENSG00000115902,,,,,bigg.reaction/CYSALANaEx;vmhreaction/CYSALANaEx;metanetx.reaction/MNXR96987;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05709,,cysteine[e] + glutamine[c] + Na+[e] => cysteine[c] + glutamine[e] + Na+[c],,ENSG00000103064 or ENSG00000105281 or ENSG00000115902,,,,,bigg.reaction/CYSGLNNaEx;vmhreaction/CYSGLNNaEx;metanetx.reaction/MNXR96998;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05710,,cysteine[e] + Na+[e] + serine[c] => cysteine[c] + Na+[c] + serine[e],,ENSG00000103064 or ENSG00000105281 or ENSG00000115902,,,,,bigg.reaction/CYSSERNaEx;vmhreaction/CYSSERNaEx;metanetx.reaction/MNXR97009;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05711,,cysteine[e] + methionine[c] + Na+[e] => cysteine[c] + methionine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1796;metanetx.reaction/MNXR105720;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05712,,cysteine[e] + Na+[e] + tryptophan[c] => cysteine[c] + Na+[c] + tryptophan[e],,ENSG00000103064,,,,,vmhreaction/r1797;metanetx.reaction/MNXR105721;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05713,,cysteine[e] + Na+[e] + phenylalanine[c] => cysteine[c] + Na+[c] + phenylalanine[e],,ENSG00000103064,,,,,vmhreaction/r1798;metanetx.reaction/MNXR105722;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05714,,cysteine[e] + Na+[e] + tyrosine[c] => cysteine[c] + Na+[c] + tyrosine[e],,ENSG00000103064,,,,,vmhreaction/r1799;metanetx.reaction/MNXR105723;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05715,,cysteine[e] + leucine[c] + Na+[e] => cysteine[c] + leucine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1800;metanetx.reaction/MNXR105724;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05716,,cysteine[e] + Na+[e] + proline[c] => cysteine[c] + Na+[c] + proline[e],,ENSG00000103064,,,,,vmhreaction/r1801;metanetx.reaction/MNXR105725;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05717,,asparagine[c] + cysteine[e] + Na+[e] => asparagine[e] + cysteine[c] + Na+[c],,ENSG00000103064 or ENSG00000105281 or ENSG00000115902,,,,,bigg.reaction/CYSASNNaEx;vmhreaction/CYSASNNaEx;metanetx.reaction/MNXR96989;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05718,,cysteine[e] + Na+[e] + valine[c] => cysteine[c] + Na+[c] + valine[e],,ENSG00000103064,,,,,vmhreaction/r1803;metanetx.reaction/MNXR105726;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05719,,cysteine[e] + Na+[e] + threonine[c] => cysteine[c] + Na+[c] + threonine[e],,ENSG00000103064 or ENSG00000105281 or ENSG00000115902 or ENSG00000151012,,,,,bigg.reaction/CYSTHRNaEx;vmhreaction/CYSTHRNaEx;metanetx.reaction/MNXR97015;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05720,,cysteine[e] + homoserine[c] + Na+[e] => cysteine[c] + homoserine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1805;metanetx.reaction/MNXR105727;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05721,,cysteine[e] + isoleucine[c] + Na+[e] => cysteine[c] + isoleucine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1806;metanetx.reaction/MNXR105728;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05722,,glycine[c] + leucine[e] + Na+[e] => glycine[e] + leucine[c] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1807;metanetx.reaction/MNXR105729;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05723,,alanine[c] + leucine[e] + Na+[e] => alanine[e] + leucine[c] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1808;metanetx.reaction/MNXR105730;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05724,,glutamine[c] + leucine[e] + Na+[e] => glutamine[e] + leucine[c] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1809;metanetx.reaction/MNXR105731;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05725,,leucine[e] + Na+[e] + serine[c] => leucine[c] + Na+[c] + serine[e],,ENSG00000103064,,,,,vmhreaction/r1810;metanetx.reaction/MNXR105732;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05726,,leucine[e] + methionine[c] + Na+[e] => leucine[c] + methionine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1811;metanetx.reaction/MNXR105733;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05727,,leucine[e] + Na+[e] + tryptophan[c] => leucine[c] + Na+[c] + tryptophan[e],,ENSG00000103064,,,,,vmhreaction/r1812;metanetx.reaction/MNXR105734;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05728,,leucine[e] + Na+[e] + phenylalanine[c] => leucine[c] + Na+[c] + phenylalanine[e],,ENSG00000103064,,,,,vmhreaction/r1813;metanetx.reaction/MNXR105735;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05729,,leucine[e] + Na+[e] + tyrosine[c] => leucine[c] + Na+[c] + tyrosine[e],,ENSG00000103064,,,,,vmhreaction/r1814;metanetx.reaction/MNXR105736;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05730,,cysteine[c] + leucine[e] + Na+[e] => cysteine[e] + leucine[c] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1815;metanetx.reaction/MNXR105737;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05731,,leucine[e] + Na+[e] + proline[c] => leucine[c] + Na+[c] + proline[e],,ENSG00000103064,,,,,vmhreaction/r1816;metanetx.reaction/MNXR105738;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05732,,asparagine[c] + leucine[e] + Na+[e] => asparagine[e] + leucine[c] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1817;metanetx.reaction/MNXR105739;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05733,,leucine[e] + Na+[e] + valine[c] => leucine[c] + Na+[c] + valine[e],,ENSG00000103064,,,,,vmhreaction/r1818;metanetx.reaction/MNXR105740;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05734,,leucine[e] + Na+[e] + threonine[c] => leucine[c] + Na+[c] + threonine[e],,ENSG00000103064,,,,,vmhreaction/r1819;metanetx.reaction/MNXR105741;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05735,,homoserine[c] + leucine[e] + Na+[e] => homoserine[e] + leucine[c] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1820;metanetx.reaction/MNXR105742;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05736,,isoleucine[c] + leucine[e] + Na+[e] => isoleucine[e] + leucine[c] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1821;metanetx.reaction/MNXR105743;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05737,,glycine[c] + Na+[e] + proline[e] => glycine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1822;metanetx.reaction/MNXR105744;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05738,,alanine[c] + Na+[e] + proline[e] => alanine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1823;metanetx.reaction/MNXR105745;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05739,,glutamine[c] + Na+[e] + proline[e] => glutamine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1824;metanetx.reaction/MNXR105746;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05740,,Na+[e] + proline[e] + serine[c] => Na+[c] + proline[c] + serine[e],,ENSG00000103064,,,,,vmhreaction/r1825;metanetx.reaction/MNXR105747;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05741,,methionine[c] + Na+[e] + proline[e] => methionine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1826;metanetx.reaction/MNXR105748;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05742,,Na+[e] + proline[e] + tryptophan[c] => Na+[c] + proline[c] + tryptophan[e],,ENSG00000103064,,,,,vmhreaction/r1827;metanetx.reaction/MNXR105749;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05743,,Na+[e] + phenylalanine[c] + proline[e] => Na+[c] + phenylalanine[e] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1828;metanetx.reaction/MNXR105750;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05744,,Na+[e] + proline[e] + tyrosine[c] => Na+[c] + proline[c] + tyrosine[e],,ENSG00000103064,,,,,vmhreaction/r1829;metanetx.reaction/MNXR105751;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05745,,cysteine[c] + Na+[e] + proline[e] => cysteine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1830;metanetx.reaction/MNXR105752;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05746,,leucine[c] + Na+[e] + proline[e] => leucine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1831;metanetx.reaction/MNXR105753;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05747,,asparagine[c] + Na+[e] + proline[e] => asparagine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1832;metanetx.reaction/MNXR105754;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05748,,Na+[e] + proline[e] + valine[c] => Na+[c] + proline[c] + valine[e],,ENSG00000103064,,,,,vmhreaction/r1833;metanetx.reaction/MNXR105755;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05749,,Na+[e] + proline[e] + threonine[c] => Na+[c] + proline[c] + threonine[e],,ENSG00000103064,,,,,vmhreaction/r1834;metanetx.reaction/MNXR105756;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05750,,homoserine[c] + Na+[e] + proline[e] => homoserine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1835;metanetx.reaction/MNXR105757;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05751,,isoleucine[c] + Na+[e] + proline[e] => isoleucine[e] + Na+[c] + proline[c],,ENSG00000103064,,,,,vmhreaction/r1836;metanetx.reaction/MNXR105758;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05752,,asparagine[e] + glycine[c] + Na+[e] => asparagine[c] + glycine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1837;metanetx.reaction/MNXR105759;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05753,,alanine[c] + asparagine[e] + Na+[e] => alanine[e] + asparagine[c] + Na+[c],,ENSG00000103064 or ENSG00000105281,,,,,bigg.reaction/ASNALANaEx;vmhreaction/ASNALANaEx;metanetx.reaction/MNXR96052;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05754,,asparagine[e] + glutamine[c] + Na+[e] => asparagine[c] + glutamine[e] + Na+[c],,ENSG00000103064 or ENSG00000105281,,,,,bigg.reaction/ASNGLNNaEx;vmhreaction/ASNGLNNaEx;metanetx.reaction/MNXR96055;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05755,,asparagine[e] + Na+[e] + serine[c] => asparagine[c] + Na+[c] + serine[e],,ENSG00000103064 or ENSG00000105281,,,,,bigg.reaction/ASNSERNaEx;vmhreaction/ASNSERNaEx;metanetx.reaction/MNXR96061;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05756,,asparagine[e] + methionine[c] + Na+[e] => asparagine[c] + methionine[e] + Na+[c],,ENSG00000103064,,,,,vmhreaction/r1841;metanetx.reaction/MNXR105760;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05757,,asparagine[e] + Na+[e] + tryptophan[c] => asparagine[c] + Na+[c] + tryptophan[e],,ENSG00000103064,,,,,vmhreaction/r1842;metanetx.reaction/MNXR105761;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05758,,asparagine[e] + Na+[e] + phenylalanine[c] => asparagine[c] + Na+[c] + phenylalanine[e],,ENSG00000103064,,,,,vmhreaction/r1843;metanetx.reaction/MNXR105762;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
MAR05759,,asparagine[e] + Na+[e] + tyrosine[c] => asparagine[c] + Na+[c] + tyrosine[e],,ENSG00000103064,,,,,vmhreaction/r1844;metanetx.reaction/MNXR105763;sbo/SBO:0000185,Transport reactions,,,PMID:14770309;PMID:14770310,0
