id	name	formula	charge	chebiId	keggID	pubChemID	inchiString	hepatoNetID	ehmnId	hmdbId
5pmev[x]	(R)-5-phosphonatomevalonate(3-)	C6H10O7P	-3	17436	C01107	439400	InChI=1S/C6H13O7P/c1-6(9,4-5(7)8)2-3-13-14(10,11)12/h9H,2-4H2,1H3,(H,7,8)(H2,10,11,12)/p-3/t6-/m1/s1	HC00670	C01107	HMDB01343
mhista[c]	N(tele)-methylhistaminium	C6H12N3	1	29009	C05127	3614	InChI=1S/C6H11N3/c1-9-4-6(2-3-7)8-5-9/h4-5H,2-3,7H2,1H3/p+1		C05127	HMDB00898
mi13456p[c]	myo-inositol 1,3,4,5,6-pentakisphosphate(10-)	C6H7O21P5	-10	16322	C01284		InChI=1S/C6H17O21P5/c7-1-2(23-28(8,9)10)4(25-30(14,15)16)6(27-32(20,21)22)5(26-31(17,18)19)3(1)24-29(11,12)13/h1-7H,(H2,8,9,10)(H2,11,12,13)(H2,14,15,16)(H2,17,18,19)(H2,20,21,22)/p-10/t1-,2+,3-,4-,5+,6+		C01284	HMDB03529
minohp[c]	myo-inositol hexakisphosphate(12-)	C6H6O24P6	-12	17401	C01204	890	InChI=1S/C6H18O24P6/c7-31(8,9)25-1-2(26-32(10,11)12)4(28-34(16,17)18)6(30-36(22,23)24)5(29-35(19,20)21)3(1)27-33(13,14)15/h1-6H,(H2,7,8,9)(H2,10,11,12)(H2,13,14,15)(H2,16,17,18)(H2,19,20,21)(H2,22,23,24)/p-12/t1-,2-,3-,4+,5-,6-		C01204	HMDB03502
mi13456p[n]	myo-inositol 1,3,4,5,6-pentakisphosphate(10-)	C6H7O21P5	-10	16322	C01284		InChI=1S/C6H17O21P5/c7-1-2(23-28(8,9)10)4(25-30(14,15)16)6(27-32(20,21)22)5(26-31(17,18)19)3(1)24-29(11,12)13/h1-7H,(H2,8,9,10)(H2,11,12,13)(H2,14,15,16)(H2,17,18,19)(H2,20,21,22)/p-10/t1-,2+,3-,4-,5+,6+		C01284	HMDB03529
mi1345p[n]	1D-myo-inositol 1,3,4,5-tetrakisphosphate(8-)	C6H8O18P4	-8	16783	C01272	107758	InChI=1S/C6H16O18P4/c7-1-3(21-25(9,10)11)2(8)5(23-27(15,16)17)6(24-28(18,19)20)4(1)22-26(12,13)14/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/p-8/t1-,2-,3-,4+,5-,6-/m0/s1		C01272	HMDB01059
mi1345p[c]	1D-myo-inositol 1,3,4,5-tetrakisphosphate(8-)	C6H8O18P4	-8	16783	C01272	107758	InChI=1S/C6H16O18P4/c7-1-3(21-25(9,10)11)2(8)5(23-27(15,16)17)6(24-28(18,19)20)4(1)22-26(12,13)14/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/p-8/t1-,2-,3-,4+,5-,6-/m0/s1		C01272	HMDB01059
mi134p[c]	1D-myo-inositol 1,3,4-trisphosphate(6-)	C6H9O15P3	-6	18228	C01243	439455	InChI=1S/C6H15O15P3/c7-1-2(8)5(20-23(13,14)15)6(21-24(16,17)18)3(9)4(1)19-22(10,11)12/h1-9H,(H2,10,11,12)(H2,13,14,15)(H2,16,17,18)/p-6/t1-,2-,3+,4+,5+,6+/m1/s1		C01243	HMDB01143
mi1346p[n]	myo-inositol 1,3,4,6-tetrakisphosphate(8-)	C6H8O18P4	-8	16155	C04477		InChI=1S/C6H16O18P4/c7-1-3(21-25(9,10)11)5(23-27(15,16)17)2(8)6(24-28(18,19)20)4(1)22-26(12,13)14/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/p-8/t1-,2+,3-,4+,5-,6+		C04477	HMDB01187
mi1346p[c]	myo-inositol 1,3,4,6-tetrakisphosphate(8-)	C6H8O18P4	-8	16155	C04477		InChI=1S/C6H16O18P4/c7-1-3(21-25(9,10)11)5(23-27(15,16)17)2(8)6(24-28(18,19)20)4(1)22-26(12,13)14/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/p-8/t1-,2+,3-,4+,5-,6+		C04477	HMDB01187
mi13p[c]	1D-myo-Inositol 1,3-bisphosphate	C6H10O12P2	-4	18225	C04062		InChI=1S/C6H14O12P2/c7-1-2(8)5(17-19(11,12)13)4(10)6(3(1)9)18-20(14,15)16/h1-10H,(H2,11,12,13)(H2,14,15,16)/t1-,2-,3+,4+,5+,6-			HMDB06234
mi34p[c]	1D-myo-Inositol 3,4-bisphosphate	C6H10O12P2	-4	28858	C04063	440211	InChI=1S/C6H14O12P2/c7-1-2(8)4(10)6(18-20(14,15)16)5(3(1)9)17-19(11,12)13/h1-10H,(H2,11,12,13)(H2,14,15,16)/t1-,2-,3-,4+,5-,6-/m0/s1		C04063	HMDB06235
mi1p_D[c]	1D-myo-inositol 1-phosphate(2-)	C6H11O9P	-2	18297	C01177		InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/p-2/t1-,2-,3+,4-,5-,6-/m1/s1	HC00698		HMDB02985
mi1456p[n]	1D-myo-inositol 1,4,5,6-tetrakisphosphate(8-)	C6H8O18P4	-8	16067	C11555	443266	InChI=1S/C6H16O18P4/c7-1-2(8)4(22-26(12,13)14)6(24-28(18,19)20)5(23-27(15,16)17)3(1)21-25(9,10)11/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/p-8/t1-,2+,3-,4-,5+,6+/m1/s1		C11555	HMDB04527
mi145p[n]	1D-myo-inositol 1,4,5-trisphosphate(6-)	C6H9O15P3	-6	16595	C01245	439456	InChI=1S/C6H15O15P3/c7-1-2(8)5(20-23(13,14)15)6(21-24(16,17)18)3(9)4(1)19-22(10,11)12/h1-9H,(H2,10,11,12)(H2,13,14,15)(H2,16,17,18)/p-6/t1-,2+,3+,4-,5-,6-/m1/s1		C01245	HMDB01498
mi145p[c]	1D-myo-inositol 1,4,5-trisphosphate(6-)	C6H9O15P3	-6	16595	C01245	439456	InChI=1S/C6H15O15P3/c7-1-2(8)5(20-23(13,14)15)6(21-24(16,17)18)3(9)4(1)19-22(10,11)12/h1-9H,(H2,10,11,12)(H2,13,14,15)(H2,16,17,18)/p-6/t1-,2+,3+,4-,5-,6-/m1/s1		C01245	HMDB01498
mi14p[c]	(1R,2R,3R,4R,5R,6S)-2,3,5,6-tetrahydroxy-4-(phosphonatooxy)cyclohexyl phosphate	C6H10O12P2	-4	17816	C01220		InChI=1S/C6H14O12P2/c7-1-2(8)6(18-20(14,15)16)4(10)3(9)5(1)17-19(11,12)13/h1-10H,(H2,11,12,13)(H2,14,15,16)/p-4/t1-,2-,3-,4+,5+,6+/m1/s1		C01220	HMDB00968
mi4p_D[c]	1D-myo-inositol 4-phosphate(2-)	C6H11O9P	-2	18384	C03546		InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/p-2/t1-,2-,3-,4+,5-,6-/m0/s1			HMDB01313
mi14p[n]	(1R,2R,3R,4R,5R,6S)-2,3,5,6-tetrahydroxy-4-(phosphonatooxy)cyclohexyl phosphate	C6H10O12P2	-4	17816	C01220		InChI=1S/C6H14O12P2/c7-1-2(8)6(18-20(14,15)16)4(10)3(9)5(1)17-19(11,12)13/h1-10H,(H2,11,12,13)(H2,14,15,16)/p-4/t1-,2-,3-,4+,5+,6+/m1/s1		C01220	HMDB00968
mi1p_D[n]	1D-myo-inositol 1-phosphate(2-)	C6H11O9P	-2	18297	C01177		InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/p-2/t1-,2-,3+,4-,5-,6-/m1/s1	HC00698		HMDB02985
mi3456p[c]	1D-myo-inositol 3,4,5,6-tetrakisphosphate(8-)	C6H8O18P4	-8	15844	C04520	121920	InChI=1S/C6H16O18P4/c7-1-2(8)4(22-26(12,13)14)6(24-28(18,19)20)5(23-27(15,16)17)3(1)21-25(9,10)11/h1-8H,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20)/p-8/t1-,2+,3-,4-,5+,6+/m0/s1		C04520	HMDB03848
mi3p_D[c]	1D-myo-inositol 3-phosphate(2-)	C6H11O9P	-2	18169	C04006	440194	InChI=1S/C6H13O9P/c7-1-2(8)4(10)6(5(11)3(1)9)15-16(12,13)14/h1-11H,(H2,12,13,14)/p-2/t1-,2-,3+,4-,5-,6-/m0/s1			HMDB06814
2mcacn[c]	(Z)-but-2-ene-1,2,3-tricarboxylate	C7H5O6	-3	16717	C04225	3080625	InChI=1S/C7H8O6/c1-3(6(10)11)4(7(12)13)2-5(8)9/h2H2,1H3,(H,8,9)(H,10,11)(H,12,13)/p-3/b4-3-			HMDB06357
micit[c]	(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate	C7H7O7	-3	15607	C04593	5459784	InChI=1S/C7H10O7/c1-7(14,6(12)13)3(5(10)11)2-4(8)9/h3,14H,2H2,1H3,(H,8,9)(H,10,11)(H,12,13)/p-3/t3-,7-/m1/s1			HMDB06471
minohp[n]	myo-inositol hexakisphosphate(12-)	C6H6O24P6	-12	17401	C01204	890	InChI=1S/C6H18O24P6/c7-31(8,9)25-1-2(26-32(10,11)12)4(28-34(16,17)18)6(30-36(22,23)24)5(29-35(19,20)21)3(1)27-33(13,14)15/h1-6H,(H2,7,8,9)(H2,10,11,12)(H2,13,14,15)(H2,16,17,18)(H2,19,20,21)(H2,22,23,24)/p-12/t1-,2-,3-,4+,5-,6-		C01204	HMDB03502
malttr[c]	maltotriose	C18H32O16	0	27931	C01835	439586	InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16+,17-,18-/m1/s1		C01835	HMDB01262
malttr[l]	maltotriose	C18H32O16	0	27931	C01835	439586	InChI=1S/C18H32O16/c19-1-4-7(22)8(23)12(27)17(31-4)34-15-6(3-21)32-18(13(28)10(15)25)33-14-5(2-20)30-16(29)11(26)9(14)24/h4-29H,1-3H2/t4-,5-,6-,7-,8+,9-,10-,11-,12-,13-,14-,15-,16+,17-,18-/m1/s1		C01835	HMDB01262
m5masnC[g]	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C52H87N2O40X	0							
m5masnB2[g]	(alpha-D-mannosyl)5-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C52H87N2O40X	0							
m6masnA[g]	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C58H97N2O45X	0							
m6masnB1[g]	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C58H97N2O45X	0							
m7masnC[g]	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)	C64H107N2O50X	0							
mmcoa_S[c]	(S)-methylmalonyl-CoA(5-)	C25H35N7O19P3S	-5	15466	C00683	21252287	InChI=1S/C25H40N7O19P3S/c1-12(23(37)38)24(39)55-7-6-27-14(33)4-5-28-21(36)18(35)25(2,3)9-48-54(45,46)51-53(43,44)47-8-13-17(50-52(40,41)42)16(34)22(49-13)32-11-31-15-19(26)29-10-30-20(15)32/h10-13,16-18,22,34-35H,4-9H2,1-3H3,(H,27,33)(H,28,36)(H,37,38)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/p-5/t12-,13+,16+,17+,18-,22+/m0/s1	HC00495		HMDB02310
mmcoa_S[m]	(S)-methylmalonyl-CoA(5-)	C25H35N7O19P3S	-5	15466	C00683	21252287	InChI=1S/C25H40N7O19P3S/c1-12(23(37)38)24(39)55-7-6-27-14(33)4-5-28-21(36)18(35)25(2,3)9-48-54(45,46)51-53(43,44)47-8-13-17(50-52(40,41)42)16(34)22(49-13)32-11-31-15-19(26)29-10-30-20(15)32/h10-13,16-18,22,34-35H,4-9H2,1-3H3,(H,27,33)(H,28,36)(H,37,38)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/p-5/t12-,13+,16+,17+,18-,22+/m0/s1	HC00495		HMDB02310
mmcoa_S[x]	(S)-methylmalonyl-CoA(5-)	C25H35N7O19P3S	-5	15466	C00683	21252287	InChI=1S/C25H40N7O19P3S/c1-12(23(37)38)24(39)55-7-6-27-14(33)4-5-28-21(36)18(35)25(2,3)9-48-54(45,46)51-53(43,44)47-8-13-17(50-52(40,41)42)16(34)22(49-13)32-11-31-15-19(26)29-10-30-20(15)32/h10-13,16-18,22,34-35H,4-9H2,1-3H3,(H,27,33)(H,28,36)(H,37,38)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/p-5/t12-,13+,16+,17+,18-,22+/m0/s1	HC00495		HMDB02310
mmcoa_R[m]	(R)-methylmalonyl-CoA(5-)	C25H35N7O19P3S	-5	15465	C00683	439291	InChI=1S/C25H40N7O19P3S/c1-12(23(37)38)24(39)55-7-6-27-14(33)4-5-28-21(36)18(35)25(2,3)9-48-54(45,46)51-53(43,44)47-8-13-17(50-52(40,41)42)16(34)22(49-13)32-11-31-15-19(26)29-10-30-20(15)32/h10-13,16-18,22,34-35H,4-9H2,1-3H3,(H,27,33)(H,28,36)(H,37,38)(H,43,44)(H,45,46)(H2,26,29,30)(H2,40,41,42)/p-5/t12-,13-,16-,17-,18+,22-/m1/s1	HC00721		HMDB01269
5mta[c]	5-Methylthioadenosine	C11H15N5O3S	0	17509	C00170	439176	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	HC00165	C00170	HMDB01173
5mdr1p[c]	5-Methylthio-5-deoxy-D-ribose 1-phosphate	C6H11O7PS	-2	27859	C04188	53477720	InChI=1S/C6H13O7PS/c1-15-2-3-4(7)5(8)6(12-3)13-14(9,10)11/h3-8H,2H2,1H3,(H2,9,10,11)/p-2/t3-,4-,5-,6-/m1/s1	HC02120	C04188	HMDB00963
methf[m]	5,10-Methenyltetrahydrofolate	C20H20N7O6	-1	57455	C00445	644350	InChI=1S/C20H21N7O6/c21-20-24-16-15(18(31)25-20)27-9-26(8-12(27)7-22-16)11-3-1-10(2-4-11)17(30)23-13(19(32)33)5-6-14(28)29/h1-4,9,12-13H,5-8H2,(H6-,21,22,23,24,25,28,29,30,31,32,33)/p-1/t12-,13+/m1/s1	HC00360	C00445	HMDB01354
4aabutn[c]	4-acetamidobutanoate	C6H10NO3	-1	17645	C02946	18189	InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)/p-1		C02946	HMDB03681
n4abutn[m]	4-acetamidobutanal	C6H11NO2	0	7386	C05936	440850	InChI=1S/C6H11NO2/c1-6(9)7-4-2-3-5-8/h5H,2-4H2,1H3,(H,7,9)		C05936	HMDB04226
4aabutn[m]	4-acetamidobutanoate	C6H10NO3	-1	17645	C02946	18189	InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)/p-1		C02946	HMDB03681
Nacasp[c]	N-acetyl-L-aspartate(2-)	C6H7NO5	-2	21547	C01042	65065	InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)/p-2/t4-/m0/s1		C01042	HMDB00812
ksi_deg7[l]	keratan sulfate I, degradation product 7	C210H337N15O181S10	-10							
ksi_deg10[l]	keratan sulfate I, degradation product 10	C188H302N13O163S9	-9							
ksi_deg13[l]	keratan sulfate I, degradation product 13	C174H280N12O150S8	-8							
ksi_deg16[l]	keratan sulfate I, degradation product 16	C160H258N11O137S7	-7							
ksi_deg19[l]	keratan sulfate I, degradation product 19	C146H236N10O124S6	-6							
ksi_deg22[l]	keratan sulfate I, degradation product 22	C132H214N9O111S5	-5							
ksi_deg25[l]	keratan sulfate I, degradation product 25	C118H192N8O98S4	-4							
ksi_deg28[l]	keratan sulfate I, degradation product 28	C104H170N7O85S3	-3							
ksi_deg31[l]	keratan sulfate I, degradation product 31	C90H148N6O72S2	-2							
ksi_deg34[l]	keratan sulfate I, degradation product 34	C76H126N5O59S1	-1							
cs_a_deg1[l]	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1	C45H68N2O43S2	-4							
ksi_deg37[l]	keratan sulfate I, degradation product 37	C62H104N4O46	0							
ksii_core2_deg4[l]	keratan sulfate II (core 2-linked), degradation product 4	C58H95N5O43SX	-1							
ksii_core2_deg7[l]	keratan sulfate II (core 2-linked), degradation product 7	C44H73N4O30X	0							
ksii_core4_deg4[l]	keratan sulfate II (core 4-linked), degradation product 4	C66H108N6O48SX	-1							
cs_a_deg4[l]	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4	C31H49NO29S	-2							
cs_b_deg1[l]	chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1	C45H67N2O46S3	-5							
cs_b_deg2[l]	chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2	C37H54NO41S3	-5							
cs_c_deg1[l]	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1	C45H68N2O43S2	-4							
cs_c_deg4[l]	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4	C31H49NO29S	-2							
cs_d_deg1[l]	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1	C45H66N2O49S4	-6							
cs_d_deg2[l]	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2	C37H53NO44S4	-6							
cs_d_deg5[l]	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5	C31H48NO32S2	-3							
cs_d_deg6[l]	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6	C23H35O27S2	-3							
cs_e_deg2[l]	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 2	C45H66N2O49S4	-6							
cs_e_deg6[l]	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 6	C31H48NO32S2	-3							
nac[c]	Nicotinate	C6H4NO2	-1	15940	C00253	938				HMDB01488
ncam[c]	Nicotinamide	C6H6N2O	0	17154	C00153	936				HMDB01406
adprbp[c]	ADP-D-ribose 2'-phosphate(4-)	C15H20N5O17P3	-4	37463	C03246	439957	InChI=1S/C15H24N5O17P3/c16-12-7-13(18-3-17-12)20(4-19-7)14-11(35-38(25,26)27)9(23)6(33-14)2-32-39(28,29)37-40(30,31)36-15-10(24)8(22)5(1-21)34-15/h3-6,8-11,14-15,21-24H,1-2H2,(H,28,29)(H,30,31)(H2,16,17,18)(H2,25,26,27)/p-4/t5-,6-,8-,9-,10-,11-,14-,15?/m1/s1		C03246	HMDB06336
nad[n]	Nicotinamide adenine dinucleotide	C21H26N7O14P2	-1	15846	C00003	5893	InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p-1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	HC00013	C00003	HMDB00902
Tn_antigen[l]	Tn antigen	C8H14NO5X	0		C04383					
udp[l]	UDP	C9H11N2O12P2	-3	17659	C00015	6031	InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/p-3/t4-,6-,7-,8-/m1/s1	HC00025	C00015	HMDB00295
udpacgal[l]	UDP-N-acetyl-D-galactosamine(2-)	C17H25N3O17P2	-2	16650	C00203	6419712	InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/p-2/t7-,8-,10-,11+,12-,13-,14-,15-,16?/m1/s1	HC00190	C00203	HMDB00304
na1[g]	Sodium	Na	1	29101	C01330	923	InChI=1S/Na/q+1	HC00763	C01330	HMDB00588
na1[x]	Sodium	Na	1	29101	C01330	923	InChI=1S/Na/q+1	HC00763	C01330	HMDB00588
carn[c]	carnosine	C9H14N4O3	0	15727	C00386	439224	InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1			HMDB00033
udp[r]	UDP	C9H11N2O12P2	-3	17659	C00015	6031	InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/p-3/t4-,6-,7-,8-/m1/s1	HC00025	C00015	HMDB00295
ump[r]	UMP	C9H11N2O9P	-2	16695	C00105	6030	InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/p-2/t4-,6-,7-,8-/m1/s1	HC00105	C00105	HMDB00288
pi[g]	hydrogenphosphate	HO4P	-2	43474	C00009	1004	InChI=1S/H3O4P/c1-5(2,3)4/h(H3,1,2,3,4)/p-2	HC00019	C00009	HMDB00973
ump[g]	UMP	C9H11N2O9P	-2	16695	C00105	6030	InChI=1S/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/p-2/t4-,6-,7-,8-/m1/s1	HC00105	C00105	HMDB00288
didp[m]	dIDP	C10H11N4O10P2	-3	28823	C01344	439488	InChI=1S/C10H14N4O10P2/c15-5-1-7(14-4-13-8-9(14)11-3-12-10(8)16)23-6(5)2-22-26(20,21)24-25(17,18)19/h3-7,15H,1-2H2,(H,20,21)(H,11,12,16)(H2,17,18,19)/p-3/t5-,6+,7+/m0/s1		C01344	HMDB03536
ditp[m]	dITP(4-)	C10H11N4O13P3	-4	28807	C01345	146302	InChI=1S/C10H15N4O13P3/c15-5-1-7(14-4-13-8-9(14)11-3-12-10(8)16)25-6(5)2-24-29(20,21)27-30(22,23)26-28(17,18)19/h3-7,15H,1-2H2,(H,20,21)(H,22,23)(H,11,12,16)(H2,17,18,19)/p-4/t5-,6+,7+/m0/s1		C01345	HMDB03537
udp[m]	UDP	C9H11N2O12P2	-3	17659	C00015	6031	InChI=1S/C9H14N2O12P2/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(22-8)3-21-25(19,20)23-24(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,10,12,15)(H2,16,17,18)/p-3/t4-,6-,7-,8-/m1/s1	HC00025	C00015	HMDB00295
utp[m]	UTP	C9H11N2O15P3	-4	15713	C00075	6133	InChI=1S/C9H15N2O15P3/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(24-8)3-23-28(19,20)26-29(21,22)25-27(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,19,20)(H,21,22)(H,10,12,15)(H2,16,17,18)/p-4/t4-,6-,7-,8-/m1/s1	HC00077	C00075	HMDB00285
idp[m]	IDP(3-)	C10H11N4O11P2	-3	17808	C00104	6831	InChI=1S/C10H14N4O11P2/c15-6-4(1-23-27(21,22)25-26(18,19)20)24-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,21,22)(H,11,12,17)(H2,18,19,20)/p-3/t4-,6-,7-,10-/m1/s1	HC00104	C00104	HMDB03335
itp[m]	ITP(3-)	C10H11N4O14P3	-4	16039	C00081	8583	InChI=1S/C10H15N4O14P3/c15-6-4(1-25-30(21,22)28-31(23,24)27-29(18,19)20)26-10(7(6)16)14-3-13-5-8(14)11-2-12-9(5)17/h2-4,6-7,10,15-16H,1H2,(H,21,22)(H,23,24)(H,11,12,17)(H2,18,19,20)/p-3/t4-,6-,7-,10-/m1/s1	HC00084	C00081	HMDB00189
nicrns[c]	Nicotinate D-ribonucleoside	C11H13NO6	0	27748	C05841	161234	InChI=1S/C11H13NO6/c13-5-7-8(14)9(15)10(18-7)12-3-1-2-6(4-12)11(16)17/h1-4,7-10,13-15H,5H2/t7-,8-,9-,10-/m1/s1	HC01628	C05841	HMDB06809
nicrnt[c]	Nicotinate D-ribonucleotide	C11H12NO9P	-2	57502	C01185	53477721	InChI=1S/C11H14NO9P/c13-8-7(5-20-22(17,18)19)21-10(9(8)14)12-3-1-2-6(4-12)11(15)16/h1-4,7-10,13-14H,5H2,(H2-,15,16,17,18,19)/p-2/t7-,8-,9-,10-/m1/s1	HC00703	C01185	HMDB01132
nicrnt[n]	Nicotinate D-ribonucleotide	C11H12NO9P	-2	57502	C01185	53477721	InChI=1S/C11H14NO9P/c13-8-7(5-20-22(17,18)19)21-10(9(8)14)12-3-1-2-6(4-12)11(15)16/h1-4,7-10,13-14H,5H2,(H2-,15,16,17,18,19)/p-2/t7-,8-,9-,10-/m1/s1	HC00703	C01185	HMDB01132
nifedipine[c]	nifedipine	C17H18N2O6	0	7565	C07266	4485	InChI=1S/C17H18N2O6/c1-9-13(16(20)24-3)15(14(10(2)18-9)17(21)25-4)11-7-5-6-8-12(11)19(22)23/h5-8,15,18H,1-4H3			
nmn[m]	NMN	C11H14N2O8P	-1	16171	C00455	14180	InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/p-1/t7-,8-,9-,11-/m1/s1	HC00366	C00455	HMDB00229
nmn[n]	NMN	C11H14N2O8P	-1	16171	C00455	14180	InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/p-1/t7-,8-,9-,11-/m1/s1	HC00366	C00455	HMDB00229
nmn[c]	NMN	C11H14N2O8P	-1	16171	C00455	14180	InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/p-1/t7-,8-,9-,11-/m1/s1	HC00366	C00455	HMDB00229
nmptrc[c]	N-methylputrescinium(2+)	C5H16N2	2	17166	C02723	439791	InChI=1S/C5H14N2/c1-7-5-3-2-4-6/h7H,2-6H2,1H3/p+2		C02723	HMDB03661
1mpyr[c]	1-methylpyrrolinium	C5H10N	1	27435	C06178	440932	InChI=1S/C5H10N/c1-6-4-2-3-5-6/h4H,2-3,5H2,1H3/q+1		C06178	
