ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR06202,,glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin F2beta[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin F2beta[c],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06203,,HCO3-[c] + prostaglandin F2beta[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin F2beta[c] + S-glutathionyl-2-4-dinitrobenzene[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06204,,HCO3-[c] + prostaglandin F2beta[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin F2beta[c] + S-glutathionyl-ethacrynic acid[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06205,,glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin G2[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin G2[c],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06206,,HCO3-[c] + prostaglandin G2[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin G2[c] + S-glutathionyl-2-4-dinitrobenzene[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06207,,HCO3-[c] + prostaglandin G2[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin G2[c] + S-glutathionyl-ethacrynic acid[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06208,,glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin H2[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin H2[c],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06209,,HCO3-[c] + prostaglandin H2[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin H2[c] + S-glutathionyl-2-4-dinitrobenzene[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06210,,HCO3-[c] + prostaglandin H2[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin H2[c] + S-glutathionyl-ethacrynic acid[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06211,,glutathionyl-leukotriene C4[c] + HCO3-[c] + prostaglandin I2[e] <=> glutathionyl-leukotriene C4[e] + HCO3-[e] + prostaglandin I2[c],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06212,,HCO3-[c] + prostaglandin I2[e] + S-glutathionyl-2-4-dinitrobenzene[c] <=> HCO3-[e] + prostaglandin I2[c] + S-glutathionyl-2-4-dinitrobenzene[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06213,,HCO3-[c] + prostaglandin I2[e] + S-glutathionyl-ethacrynic acid[c] <=> HCO3-[e] + prostaglandin I2[c] + S-glutathionyl-ethacrynic acid[e],,Slco1b2,,,,,,Transport reactions,,,PMID:14579113;PMID:11076396,0
MAR06214,,GSH[c] + HCO3-[c] + noradrenaline[e] <=> GSH[e] + HCO3-[e] + noradrenaline[c],,(Slco1a1 or Slco1a4 or Slco1a5) and Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR06215,,GSH[c] + HCO3-[c] + serotonin[e] <=> GSH[e] + HCO3-[e] + serotonin[c],,(Slco1a1 or Slco1a4 or Slco1a5) and Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR06216,,acetylcholine[e] + GSH[c] + HCO3-[c] <=> acetylcholine[c] + GSH[e] + HCO3-[e],,(Slco1a1 or Slco1a4 or Slco1a5) and Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR06217,,dopamine[e] + GSH[c] + HCO3-[c] <=> dopamine[c] + GSH[e] + HCO3-[e],,(Slco1a1 or Slco1a4 or Slco1a5) and Slco1b2,,,,,,Transport reactions,,,PMID:14579113,0
MAR06218,,arachidonate[e] + GSH[c] + HCO3-[c] <=> arachidonate[c] + GSH[e] + HCO3-[e],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06219,,GSH[c] + HCO3-[c] + LTD4[e] <=> GSH[e] + HCO3-[e] + LTD4[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06221,,GSH[c] + HCO3-[c] + leukotriene A4[e] <=> GSH[e] + HCO3-[e] + leukotriene A4[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06222,,GSH[c] + HCO3-[c] + leukotriene B4[e] <=> GSH[e] + HCO3-[e] + leukotriene B4[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06223,,GSH[c] + HCO3-[c] + leukotriene F4[e] <=> GSH[e] + HCO3-[e] + leukotriene F4[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06224,,GSH[c] + HCO3-[c] + prostaglandin A1[e] <=> GSH[e] + HCO3-[e] + prostaglandin A1[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06225,,GSH[c] + HCO3-[c] + prostaglandin A2[e] <=> GSH[e] + HCO3-[e] + prostaglandin A2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06226,,GSH[c] + HCO3-[c] + prostaglandin B1[e] <=> GSH[e] + HCO3-[e] + prostaglandin B1[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06227,,GSH[c] + HCO3-[c] + prostaglandin B2[e] <=> GSH[e] + HCO3-[e] + prostaglandin B2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06228,,GSH[c] + HCO3-[c] + prostaglandin C1[e] <=> GSH[e] + HCO3-[e] + prostaglandin C1[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06229,,GSH[c] + HCO3-[c] + prostaglandin C2[e] <=> GSH[e] + HCO3-[e] + prostaglandin C2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06230,,GSH[c] + HCO3-[c] + prostaglandin D1[e] <=> GSH[e] + HCO3-[e] + prostaglandin D1[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06231,,GSH[c] + HCO3-[c] + prostaglandin D2[e] <=> GSH[e] + HCO3-[e] + prostaglandin D2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06232,,GSH[c] + HCO3-[c] + prostaglandin D3[e] <=> GSH[e] + HCO3-[e] + prostaglandin D3[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06233,,GSH[c] + HCO3-[c] + prostaglandin E1[e] <=> GSH[e] + HCO3-[e] + prostaglandin E1[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06234,,GSH[c] + HCO3-[c] + prostaglandin E3[e] <=> GSH[e] + HCO3-[e] + prostaglandin E3[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06235,,GSH[c] + HCO3-[c] + prostaglandin F1alpha[e] <=> GSH[e] + HCO3-[e] + prostaglandin F1alpha[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06236,,GSH[c] + HCO3-[c] + prostaglandin F2alpha[e] <=> GSH[e] + HCO3-[e] + prostaglandin F2alpha[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06237,,GSH[c] + HCO3-[c] + prostaglandin F2beta[e] <=> GSH[e] + HCO3-[e] + prostaglandin F2beta[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06238,,GSH[c] + HCO3-[c] + prostaglandin G2[e] <=> GSH[e] + HCO3-[e] + prostaglandin G2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06239,,GSH[c] + HCO3-[c] + prostaglandin H2[e] <=> GSH[e] + HCO3-[e] + prostaglandin H2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06240,,GSH[c] + HCO3-[c] + prostaglandin I2[e] <=> GSH[e] + HCO3-[e] + prostaglandin I2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:11076394;PMID:11076396;PMID:14579113,0
MAR06241,,noradrenaline[c] <=> noradrenaline[e],,Slc22a1 or Slc22a2 or Slc22a3 or Slc29a4,,,,,,Transport reactions,,,PMID:12883891,0
MAR06242,,2 Na+[e] + noradrenaline[e] => 2 Na+[c] + noradrenaline[c],,Slc6a2 or Slc6a3,,,,,,Transport reactions,,,,0
MAR06243,,serotonin[c] <=> serotonin[e],,Slc22a1 or Slc22a2 or Slc22a3 or Slc29a4,,,,,,Transport reactions,,,PMID:12883891,0
MAR06244,,2 K+[c] + 2 Na+[e] + serotonin[e] => 2 K+[e] + 2 Na+[c] + serotonin[c],,Slc6a4,,,,,,Transport reactions,,,,0
MAR06245,,acetylcholine[c] <=> acetylcholine[e],,Slc22a1 or Slc22a2 or Slc22a3,,,,,,Transport reactions,,,PMID:12883891,0
MAR06246,,prostaglandin E2[e] => prostaglandin E2[c],,Slc22a1 or Slc22a2 or Slc22a3 or Slco2a1 or Slco3a1,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06247,,prostaglandin F2alpha[e] => prostaglandin F2alpha[c],,Slc22a1 or Slc22a2 or Slc22a3 or Slco2a1,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06248,,estrone 3-sulfate[e] => estrone 3-sulfate[c],,Slco2b1,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06249,,dehydroepiandrosterone sulfate[e] => dehydroepiandrosterone sulfate[c],,Slco2b1,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06250,,bilirubin-bisglucuronoside[c] <=> bilirubin-bisglucuronoside[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06253,,thromboxane B2[c] <=> thromboxane B2[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06254,,leukotriene A4[c] <=> leukotriene A4[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06255,,leukotriene B4[c] <=> leukotriene B4[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06256,,leukotriene F4[c] <=> leukotriene F4[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06257,,reverse triiodthyronine[c] <=> reverse triiodthyronine[e],,Slco1b2 or Slco1c1 or Slco4a1,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06258,,bilirubin-monoglucuronoside[c] <=> bilirubin-monoglucuronoside[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06259,,prostaglandin A1[c] <=> prostaglandin A1[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06261,,prostaglandin B1[c] <=> prostaglandin B1[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06262,,prostaglandin B2[c] <=> prostaglandin B2[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06263,,prostaglandin C1[c] <=> prostaglandin C1[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06264,,prostaglandin C2[c] <=> prostaglandin C2[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06265,,prostaglandin D1[c] <=> prostaglandin D1[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06266,,prostaglandin D2[e] => prostaglandin D2[c],,Slco2a1,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06267,,prostaglandin D3[c] <=> prostaglandin D3[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06268,,prostaglandin E1[e] => prostaglandin E1[c],,Slco2a1 or Slco3a1,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06270,,prostaglandin F1alpha[c] <=> prostaglandin F1alpha[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06271,,prostaglandin F2beta[c] <=> prostaglandin F2beta[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06272,,prostaglandin G2[c] <=> prostaglandin G2[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06273,,prostaglandin H2[c] <=> prostaglandin H2[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06274,,prostaglandin I2[c] <=> prostaglandin I2[e],,Slc22a19,,,,,,Transport reactions,,,PMID:12883891;PMID:12856180;PMID:11023036;PMID:1554704;PMID:18021224;PMID:4553030;PMID:793184;PMID:8725559;PMID:8781017;PMID:12739169,0
MAR06275,,ascorbate[e] + 2 Na+[e] => ascorbate[c] + 2 Na+[c],,Slc23a1 or Slc23a2,,,,,,Transport reactions,,,PMID:12845532,0
MAR06276,,cis-aconitate[c] + citrate[m] <=> cis-aconitate[m] + citrate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06277,,cis-aconitate[c] + isocitrate[m] <=> cis-aconitate[m] + isocitrate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06278, (3-Hydroxyisovalerylcoa->3-Hydroxyisovalerylcarnitine),L-carnitine[c] + 3-Hydroxyisovaleryl Coenzyme A[c] <=> CoA[c] + 3-Hydroxy-Isovaleryl Carnitine[c],,Cpt1a or Cpt1b or Cpt1c,,,,,,Fatty acid oxidation,,http://www.perkinelmergenetics.com/3Hydroxy3MethylglutarylCoALyaseDeficiency.html,PMID:8582058,0
MAR06279,"Fatty Acid Beta Oxidation (C6:1->C4:0), Mitochondrial",(2E)-hexenoyl-CoA[m] + CoA[m] + H2O[m] + NAD+[m] => acetyl-CoA[m] + butyryl-CoA[m] + H+[m] + NADH[m],,Acaa2 and Echs1 and Hadh,,,,,,Fatty acid oxidation,,,PMID:20195903;PMID:20490924;PMID:17143551,0
MAR06281,"Isomerization (C6:1), Mitochondrial",3-Hexenoyl Coenzyme A[m] => (2E)-hexenoyl-CoA[m],,Eci1,,,,,,Fatty acid oxidation,,,PMID:15351645,0
MAR06283,"Fatty Acid Beta Oxidation (C6->C4), Mitochondrial",CoA[m] + FAD[m] + H2O[m] + hexanoyl-CoA[m] + NAD+[m] => acetyl-CoA[m] + butyryl-CoA[m] + FADH2[m] + H+[m] + NADH[m],,Acaa2 and Acadm and Echs1 and Hadh,,,,,,Fatty acid oxidation,,,PMID:20195903;PMID:20490924;PMID:17143551,0
MAR06286,,AKG[m] + citrate[c] + H+[c] => AKG[c] + citrate[m] + H+[m],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06287,,citrate[c] + H+[c] + succinate[m] => citrate[m] + H+[m] + succinate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06288,,citrate[c] + H+[c] + oxalate[m] => citrate[m] + H+[m] + oxalate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06289,,AKG[m] + H+[c] + isocitrate[c] => AKG[c] + H+[m] + isocitrate[m],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06290,,H+[c] + isocitrate[c] + succinate[m] => H+[m] + isocitrate[m] + succinate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06291,,H+[c] + isocitrate[c] + malate[m] => H+[m] + isocitrate[m] + malate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06292,,H+[c] + isocitrate[c] + oxalate[m] => H+[m] + isocitrate[m] + oxalate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06293,,AKG[m] + cis-aconitate[c] + H+[c] => AKG[c] + cis-aconitate[m] + H+[m],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06294,,cis-aconitate[c] + H+[c] + succinate[m] => cis-aconitate[m] + H+[m] + succinate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06295,,cis-aconitate[c] + H+[c] + malate[m] => cis-aconitate[m] + H+[m] + malate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06296,,cis-aconitate[c] + H+[c] + oxalate[m] => cis-aconitate[m] + H+[m] + oxalate[c],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06297,,isocitrate[m] + PEP[c] <=> isocitrate[c] + PEP[m],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06298,,cis-aconitate[m] + PEP[c] <=> cis-aconitate[c] + PEP[m],,Slc25a1,,,,,,Transport reactions,,,PMID:14598172,0
MAR06299,,arginine[c] + H+[i] + lysine[m] => arginine[m] + H+[m] + lysine[c],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06300,,arginine[m] + H+[i] + lysine[c] => arginine[c] + H+[m] + lysine[m],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06301,,H+[i] + lysine[m] + ornithine[c] => H+[m] + lysine[c] + ornithine[m],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06302,,H+[i] + lysine[c] + ornithine[m] => H+[m] + lysine[m] + ornithine[c],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06303,,H+[c] + histidine[c] + lysine[m] => H+[m] + histidine[m] + lysine[c],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06304,,H+[i] + histidine[m] + lysine[c] => H+[m] + histidine[c] + lysine[m],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06305,,citrulline[c] + H+[c] + lysine[m] => citrulline[m] + H+[m] + lysine[c],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06306,,citrulline[m] + H+[i] + lysine[c] => citrulline[c] + H+[m] + lysine[m],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06307,,arginine[m] + H+[i] + ornithine[c] => arginine[c] + H+[m] + ornithine[m],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06308,,arginine[c] + H+[i] + ornithine[m] => arginine[m] + H+[m] + ornithine[c],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06309,,arginine[m] + H+[c] + histidine[c] => arginine[c] + H+[m] + histidine[m],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06310,,arginine[c] + H+[i] + histidine[m] => arginine[m] + H+[m] + histidine[c],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06311,,arginine[m] + citrulline[c] + H+[c] => arginine[c] + citrulline[m] + H+[m],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06312,,arginine[c] + citrulline[m] + H+[i] => arginine[m] + citrulline[c] + H+[m],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06313,,H+[c] + histidine[c] + ornithine[m] => H+[m] + histidine[m] + ornithine[c],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06314,,H+[i] + histidine[m] + ornithine[c] => H+[m] + histidine[c] + ornithine[m],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06315,,citrulline[c] + H+[i] + histidine[m] => citrulline[m] + H+[m] + histidine[c],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06316,,citrulline[m] + H+[i] + histidine[c] => citrulline[c] + H+[m] + histidine[m],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06317,,citrulline[m] + H+[i] + ornithine[c] => citrulline[c] + H+[m] + ornithine[m],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06318,,citrulline[c] + H+[c] + ornithine[m] => citrulline[m] + H+[m] + ornithine[c],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172,0
MAR06319,"Fatty Acid Beta Oxidation (C7->C5), Mitochondrial",CoA[m] + FAD[m] + H2O[m] + heptanoyl-CoA[m] + NAD+[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m] + pentanoyl-CoA[m],,Acaa2 and Acadm and Echs1 and Hadh,,,,,,Fatty acid oxidation,,,PMID:18391478,0
MAR06320,"Fatty Acid Beta Oxidation (C8:1->C6:1), Mitochondrial",CoA[m] + FAD[m] + H2O[m] + NAD+[m] + 5-Octenoyl Coenzyme A[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m] + 3-Hexenoyl Coenzyme A[m],,Acaa2 and Acadm and Echs1 and Hadh,,,,,,Fatty acid oxidation,,,PMID:20195903;PMID:20490924;PMID:17143551,0
MAR06321,,H+[c] + lysine[m] => H+[m] + lysine[c],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172;PMID:8132483,0
MAR06323,,arginine[c] + H+[i] => arginine[m] + H+[m],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172;PMID:18406340,0
MAR06325,,H+[i] + histidine[c] => H+[m] + histidine[m],,Slc25a2,,,,,,Transport reactions,,,,0
MAR06326,,H+[i] + histidine[m] => H+[m] + histidine[c],,Slc25a2,,,,,,Transport reactions,,,PMID:14598172;PMID:8132483,0
MAR06327,,citrulline[m] + H+[i] => citrulline[c] + H+[m],,Slc25a15 or Slc25a2,,,,,,Transport reactions,,,PMID:14598172;PMID:8132483,0
MAR06328,ATP:ADP phosphatransferase,ADP[c] + ATP[m] <=> ADP[m] + ATP[c],,Slc25a4 or Slc25a5,,,,,,Transport reactions,,,PMID:1459;PMID:18406340;PMID:8132483;PMID:14598172,0
MAR06329,"Fatty Acid Beta Oxidation (C8->C6), Mitochondrial",CoA[m] + FAD[m] + H2O[m] + NAD+[m] + octanoyl-CoA[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + hexanoyl-CoA[m] + NADH[m],,Acaa2 and Acadm and Echs1 and Hadh,,,,,,Fatty acid oxidation,,,PMID:20195903;PMID:20490924;PMID:17143551,0
MAR06330,,AKG[c] + Pi[m] => AKG[m] + Pi[c],,Slc25a10,,,,,,Transport reactions,,,PMID:14598172;PMID:10585886;PMID:4424886;PMID:4441366;PMID:5099217;PMID:8329439,0
MAR06331,,oxalate[c] + Pi[m] => oxalate[m] + Pi[c],,Slc25a10,,,,,,Transport reactions,,,PMID:14598172;PMID:10585886;PMID:4424886;PMID:4441366;PMID:5099217;PMID:8329439,0
MAR06332,,ATP[m] + dADP[c] => ATP[c] + dADP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
MAR06333,,ATP[m] + dGDP[c] => ATP[c] + dGDP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
MAR06334,,ATP[m] + dUDP[c] => ATP[c] + dUDP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
MAR06335,,ADP[m] + dADP[c] => ADP[c] + dADP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
MAR06336,,ADP[m] + dGDP[c] => ADP[c] + dGDP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
MAR06337,,ADP[m] + dUDP[c] => ADP[c] + dUDP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
MAR06338,,ATP[m] + dATP[c] => ATP[c] + dATP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
MAR06339,,ATP[m] + dGTP[c] => ATP[c] + dGTP[m],,Slc25a19,,,,,,Transport reactions,,,PMID:14598172,0
