id,name,compartment
MAM00134m,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA",m
MAM00133m,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoylcarnitine",m
MAM00110m,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",m
MAM00109m,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoylcarnitine",m
MAM00131m,"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA",m
MAM00130m,"(9Z,12Z,15Z,18Z)-tetracosatetraenoylcarnitine",m
MAM02982m,thiamin,m
MAM03103c,ubiquinone,c
MAM03102c,ubiquinol,c
MAM03039c,trehalose,c
MAM01178m,"7alpha,12alpha-dihydroxycholest-4-en-3-one",m
MAM01447c,"cholest-5-ene-3beta,7alpha,25-triol",c
MAM01155e,"6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin",e
MAM01686e,dGMP,e
MAM01688e,dGTP,e
MAM01752e,dTMP,e
MAM01753e,dTTP,e
MAM01831e,formaldehyde,e
MAM01967e,glucose-1-phosphate,e
MAM03127e,uroporphyrinogen I,e
MAM01605e,coproporphyrinogen I,e
MAM02011e,GM2,e
MAM02008e,GM1,e
MAM03108e,UDP-glucose,e
MAM01747e,dTDP,e
MAM00755c,"3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA",c
MAM00726m,"3,4-dihydroxymandelaldehyde",m
MAM00727m,"3,4-dihydroxymandelate",m
MAM02137m,homovanillate,m
MAM00818m,3-methoxy-4-hydroxyphenylacetaldehyde,m
MAM00820m,3-methoxy-4-hydroxyphenylglycolaldehyde,m
MAM03136m,vanillylmandelate,m
MAM00755m,"3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA",m
MAM03390c,3-Oxostearoyl-ACP,c
MAM03391c,3-Hydroxystearoyl-ACP,c
MAM03392c,(2E)-Octadecenoyl-ACP,c
MAM03389c,Stearoyl-ACP,c
MAM03326m,3-Oxolaur-Cis-5-Enoyl Coenzyme A,m
MAM03393c,Gm4-Pool,c
MAM03393e,Gm4-Pool,e
MAM00270e,10-HETE,e
MAM03316m,Phosphatidyl-N-Methylethanolamine,m
MAM03321m,Phosphatidyl-N-Dimethylethanolamine,m
MAM02938m,stearate,m
MAM00083c,(3S)-3-hydroxylinoleoyl-CoA,c
MAM00884c,3-oxolinoleoyl-CoA,c
MAM01597e,CoA,e
MAM02444e,malonyl-CoA,e
MAM01773e,eicosanoyl-CoA,e
MAM00866e,3-oxodocosanoyl-CoA,e
MAM01771m,eicosanoate,m
MAM01373m,behenic acid,m
MAM02385m,lignocerate,m
MAM02158e,hypothiocyanite,e
MAM02158m,hypothiocyanite,m
MAM03337c,"3,5,3,5-Tetraiodothyroacetate",c
MAM03341c,"3,5,3,5-Tetraiodothyroacetate-Beta-D-Glucuronoside",c
MAM03338c,"3,3,5-Triiodothyroacetate",c
MAM03342c,"3,3,5-Triiodothyroacetate-Beta-D-Glucuronoside",c
MAM03339c,"3,5,3-Triiodothyroacetate",c
MAM03343c,"3,5,3-Triiodothyroacetate-Beta-D-Glucuronoside",c
MAM03340c,"3,5-Diiodothyroacetate",c
MAM03344c,"3,5-Diiodothyroacetate-Beta-D-Glucuronoside",c
MAM01387e,beta-casomorphin,e
MAM01386e,beta-casomorphin (1-6),e
MAM02563e,neocasomorphin,e
MAM02562e,neocasomorphin (1-5),e
MAM01348e,apelin-13,e
MAM01347e,apelin-(1-12),e
MAM03330c,Cyanosulfurous Acid Anion,c
MAM03525c,Cyanate,c
MAM03330e,Cyanosulfurous Acid Anion,e
MAM03525e,Cyanate,e
MAM02573m,neurotensin,m
MAM02571m,neurotensin 1-10,m
MAM02572m,neurotensin 11-13,m
MAM03345c,Dynorphin B,c
MAM03348c,Dynorphin B (10-13),c
MAM03349c,Dynorphin B (6-9),c
MAM00971m,"4-androstene-3,17-dione",m
MAM00409m,17alpha-hydroxyprogesterone,m
MAM01660m,dehydroepiandrosterone,m
MAM00408m,17alpha-hydroxypregnenolone,m
MAM02319m,kynurenine,m
MAM00990m,4-hydroxy-2-quinolinecarboxylic acid,m
MAM02736m,"phosphatidylinositol-4,5-bisphosphate",m
MAM00554m,1-phosphatidyl-1D-myo-inositol-5-phosphate,m
MAM02387m,linoleate,m
MAM00081c,"(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA",c
MAM00855c,"3-oxo-cis,cis-7,10-hexadecadienoyl-CoA",c
MAM00696c,"3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA",c
MAM00854c,"3-oxo-cis,cis-5,8-tetradecadienoyl-CoA",c
MAM00082c,(3S)-3-hydroxydodec-cis-6-enoyl-CoA,c
MAM00883c,3-oxolaur-6-cis-enoyl-CoA,c
MAM01110m,5-hydroxytryptophol,m
MAM01183c,7alpha-hydroxycholesterol,c
MAM01182m,7alpha-hydroxycholest-4-en-3-one,m
MAM01094c,"5beta-cholestane-3alpha,7alpha,27-triol",c
MAM01089c,"5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol",c
MAM01085c,"5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol",c
MAM01086c,"5beta-cholestane-3alpha,7alpha,12alpha,24r,25-pentol",c
MAM01088c,"5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol",c
MAM00763c,3beta-hydroxy-5-cholestenal,c
MAM00764c,3beta-hydroxy-5-cholestene-27-oate,c
MAM00761c,"3beta,7alpha-dihydroxy-5-cholestenoate",c
MAM01180c,7alpha-hydroxy-3-oxo-4-cholestenoic acid,c
MAM01434m,chenodeoxycholoyl-CoA,m
MAM00614m,25(R)DHCA-CoA,m
MAM00570e,"2,3-cyclic-UMP",e
MAM00921e,3-UMP,e
MAM02786m,prostaglandin E2,m
MAM02777m,prostaglandin A2,m
MAM03346c,"Rac-5,6-Epoxy-Retinoate",c
MAM03327c,Vitamin A2,c
MAM03347c,"All-Trans-3,4-Didehydroretinoate",c
MAM03329c,8-Dehydrocholesterol,c
MAM03328c,27Alpha-Hydroxy-8-Dehydrocholesterol,c
MAM03329m,8-Dehydrocholesterol,m
MAM03328m,27Alpha-Hydroxy-8-Dehydrocholesterol,m
MAM03376c,"13,14-Epoxy-Retinol",c
MAM03355c,"14-Hydroxy-4,14-Retro-Retinol",c
MAM02315e,kinetensin 1-7,e
MAM02316e,kinetensin 1-8,e
MAM02570e,neuromedin N,e
MAM02569e,neuromedin N(1-4),e
MAM00788m,3-hydroxy-L-kynurenine,m
MAM03151m,xanthurenate,m
MAM03370c,"7,8-Epoxy-8Alpha-Hydroperoxytocopherone",c
MAM03371c,"5,6-Epoxy-Alpha-Tocopheryl Quinone",c
MAM03372c,"4Alpha,5-Epoxy-8Alpha-Hydroperoxytocopherone",c
MAM03373c,"2,3-Epoxy-Alpha-Tocopheryl Quinone",c
MAM00787m,3-hydroxykynurenine-O-beta-D-glucoside,m
MAM01979m,glutathionyl-3-hydroxykynurenine glucoside,m
MAM03369c,5-Ht-Moduline,c
MAM03374c,L-Leucyl-L-Serine,c
MAM03375c,L-Alanyl-L-Leucine,c
MAM02551e,N-acetyl-seryl-aspartyl-lysyl-proline,e
MAM02550e,N-acetyl-seryl-aspartate,e
MAM02429e,lysyl-proline,e
MAM03356c,"13,14-Dihydroxy-Retinol",c
MAM03323c,Diazepam,c
MAM03324c,Nordazepam,c
MAM03322c,Methylcobalamin,c
MAM02156e,hypochlorite,e
MAM02591e,nitryl-chloride,e
MAM01973e,glucuronate,e
MAM01923e,gamma-carboxyethyl-hydroxychroman,e
MAM01924e,gamma-CEHC-glucuronide,e
MAM03335c,"2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline",c
MAM03336c,"2-Hydroxyamino-Meiqx-N2-(Beta-1-Glucosiduronyl)-2-Hydroxyamino-3,8-Dimethylimidazo[4,5-F]Quinoxaline",c
MAM00751c,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al",c
MAM01087c,"5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol",c
MAM00747c,"3alpha,7alpha,12alpha,25-tetrahydroxy-5beta-cholestane-24-one",c
MAM03107e,UDP-galactose,e
MAM01679e,D-galactosyl-N-acylsphingosine,e
MAM01430e,ceramide pool,e
MAM00177c,(S)-3-hydroxypalmitoleoyl-CoA,c
MAM00894c,3-oxopalmitoleoyl-CoA,c
MAM01574c,cis-(3S)-hydroxytetradec-7-enoyl-CoA,c
MAM00886c,3-oxomyrist-7-enoyl-CoA,c
MAM03334c,3(S)-3-Hydroxydodecen-(5Z)-Oyl Coenzyme A,c
MAM03326c,3-Oxolaur-Cis-5-Enoyl Coenzyme A,c
MAM03334m,3(S)-3-Hydroxydodecen-(5Z)-Oyl Coenzyme A,m
MAM03319c,1-Acylglycerone 3-Phosphate,c
MAM02675m,palmitolate,m
MAM03333m,"Trans,Cis-Dodeca-2,5-Dienoyl Coenzyme A",m
MAM03320c,1-Alkyl-Sn-Glycerol 3-Phosphate,c
MAM03358m,"(3E,5Z,8Z)-Tetradecatrienoyl Coenzyme A",m
MAM03359m,"Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A",m
MAM03360m,Trans-3-Cis-8-Tetradecadienoyl Coenzyme A,m
MAM03361m,Trans-2-Cis-8-Tetradecadienoyl Coenzyme A,m
MAM03350m,(3S)-3-Hydroxy-Cis-8-Tetradecenoyl Coenzyme A,m
MAM03351m,3-Oxo-Cis-8-Tetradecenoyl Coenzyme A,m
MAM03352m,Cis-6-Dodecenoyl Coenzyme A,m
MAM03317c,1-Alkyl-2-Acetyl-Sn-Glycerol 3-Phosphate,c
MAM03362c,3(S)-Phytanoyl Coenzyme A,c
MAM00075c,(2R)-pristanoyl-CoA,c
MAM01069m,5-alpha-dihydrotestosterone,m
MAM01336m,androstenediol,m
MAM03331c,"4,4-Dimethylcholesta-8(9),14-Dien-3Beta-Ol",c
MAM03377c,"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin D3",c
MAM03377m,"24,25,26,27-Tetranor-23-Oxo-Hydroxyvitamin D3",m
MAM03357c,One Carbon Unit,c
MAM03364c,3-Oxo-Cis-9-Octadecenoyl Coenzyme A,c
MAM03365c,3(S)-Hydroxy-Cis-9-Octadecenoyl Coenzyme A,c
MAM03366c,"Trans,Cis-2,9-Octadecadienoyl Coenzyme A",c
MAM03367c,"24(R),25(R)-Varanoyl Coenzyme A",c
MAM03368c,24-Oxo-25(R)-Trihydroxycoprostanoyl Coenzyme A,c
MAM01428e,CDP-ethanolamine,e
MAM00475e,"1,2-Diacyl-Sn-Glycerol (Didodecanoyl, N-C12:0)",e
MAM00740c,"3,5-dioxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",c
MAM00689c,"3(S),12(R)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA",c
MAM00836c,"3-oxo-10(R)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA",c
MAM00690c,"3(S),12(S)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA",c
MAM00741c,"3,5-dioxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA",c
MAM00838c,"3-oxo-10(S)-hydroxy-octadeca-(6E,8E,12Z)-trienoyl-CoA",c
MAM00766e,3-carboxy-alpha-chromanol,e
MAM01321e,alpha-CEHC-glucuronide,e
MAM02796m,prostaglandin J2,m
MAM01662m,delta-12-prostaglandin J2,m
MAM00688c,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA",c
MAM00687c,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate",c
MAM00846c,"3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",c
MAM00691c,"3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",c
MAM01123m,5-oxo-12-HETE,m
MAM01126m,5-oxo-ETE,m
MAM03510c,Methanethiol,c
MAM03405c,Acrylate,c
MAM00309m,12(S)-HPETE,m
MAM02096m,hepoxilin A3,m
MAM02097m,hepoxilin A3-c,m
MAM01234m,9-deoxy-delta12-PGD2,m
MAM02859m,S-(9-deoxy-delta12-PGD2)-glutathione,m
MAM02864m,S-(PGJ2)-glutathione,m
MAM02860m,"S-(9-deoxy-delta9,12-PGD2)-glutathione",m
MAM02863m,S-(PGA2)-glutathione,m
MAM02776m,prostaglandin A1,m
MAM02862m,S-(PGA1)-glutathione,m
MAM00421c,18-CoA-18-oxo-dinor-LTB4,c
MAM02649c,omega-carboxy-trinor-LTB4,c
MAM00420c,"18,20-dioxo-20-CoA-LTB4",c
MAM00581c,20-CoA-20-oxo-18r-hydroxy-LTB4,c
MAM00329m,12-oxo-20-carboxy-LTB4,m
MAM00328m,"12-oxo-10,11-dihydro-20-COOH-LTB4",m
MAM00678c,2-trans-4-cis-decadienoyl-CoA,c
MAM03035c,trans-3-decenoyl-CoA,c
MAM03381c,"Benzo[A]Pyrene-2,3-Oxide",c
MAM03378c,"Benzo[A]Pyrene-2,3-Diol",c
MAM03379c,"Benzo[A]Pyrene-4,5-Diol",c
MAM03380c,"Benzo[A]Pyrene-9,10-Diol",c
MAM03386c,"7,12-Dimethylbenz[A]Anthracene-3,4-Oxide",c
MAM03387c,"7,12-Dimethylbenz[A]Anthracene-3,4-Diol",c
MAM03388c,"7,12-Dimethylbenz[A]Anthracene-3,4-Diol-1,2-Epoxide",c
MAM03382c,"Dibenzo[A,L]Pyrene",c
MAM03383c,"Dibenzo[A,L]Pyrene-11,12-Epoxide",c
MAM03384c,"Dibenzo[A,L]Pyrene-11,12-Diol",c
MAM03385c,"Dibenzo[A,L]Pyrene-11,12-Diol-13,14-Epoxide",c
MAM02999c,tiglyl-CoA,c
MAM00159c,(R)-3-hydroxybutanoyl-CoA,c
MAM03408c,Adipic Acid,c
MAM03409c,Adipoyl Coenzyme A,c
MAM03201c,3-Hydroxy Butyryl Carnitine,c
MAM03201e,3-Hydroxy Butyryl Carnitine,e
MAM03488c,Decanoyl Carnitine,c
MAM03486c,Decenoyl Coenzyme A,c
MAM03487c,Decenoyl Carnitine,c
MAM03487e,Decenoyl Carnitine,e
MAM03543c,Decadienoyl Coenzyme A,c
MAM03544c,Decadienoyl Carnitine,c
MAM03488e,Decanoyl Carnitine,e
MAM03489c,Sebacoyl Carnitine,c
MAM03924c,Sebacoyl Coenzyme A,c
MAM03489e,Sebacoyl Carnitine,e
MAM00181c,(S)-hydroxydecanoyl-CoA,c
MAM03204c,3-Hydroxydecanoylcarnitine,c
MAM00042c,(2E)-dodecenoyl-CoA,c
MAM03541c,Dodecenoyl Carnitine,c
MAM03491c,Dodecanedioyl Coenzyme A,c
MAM03562c,Dodecanedioic Acid,c
MAM03490c,Dodecanedioyl Carnitine,c
MAM03490e,Dodecanedioyl Carnitine,e
MAM00174c,(S)-3-hydroxydodecanoyl-CoA,c
MAM03202c,3-Hydroxydodecanoylcarnitine,c
MAM03263m,3-Hydroxy Tetradecenoyl-7 Coenzyme A,m
MAM03263c,3-Hydroxy Tetradecenoyl-7 Coenzyme A,c
MAM03979c,Tetradecenoyl Coenzyme A,c
MAM03980c,Tetradecenoyl Carnitine,c
MAM03264c,3-Hydroxy Tetradecenoyl-7-Carnitine,c
MAM03264e,3-Hydroxy Tetradecenoyl-7-Carnitine,e
MAM03267m,"3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A",m
MAM03267c,"3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A",c
MAM03974c,Tetradecadienoyl Coenzyme A,c
MAM03975c,Tetradecadienoyl Carnitine,c
MAM03268c,"3-Hydroxy Trans5,8Tetradecadienoyl Carnitine",c
MAM03268e,"3-Hydroxy Trans5,8Tetradecadienoyl Carnitine",e
MAM00178c,(S)-3-hydroxytetradecanoyl-CoA,c
MAM03262c,3-Hydroxy-Tetradecanoyl Carnitine,c
MAM03216c,3-Hydroxyhexadecenoyl Coenzyme A,c
MAM03217c,3-Hydroxyhexadecenoylcarnitine,c
MAM03265m,"3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A",m
MAM03265c,"3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A",c
MAM03266c,"3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine",c
MAM03266e,"3-Hydroxy Trans7,10-Hexadecadienoyl Carnitine",e
MAM03655c,Hexadecanedioyl Coenzyme A,c
MAM03493c,Hexadecanedioic Acid Mono-L-Carnitine Ester,c
MAM03493e,Hexadecanedioic Acid Mono-L-Carnitine Ester,e
MAM03218c,3-Hydroxyhexadecanoyl Coenzyme A,c
MAM03219c,3-Hydroxyhexadecanoylcarnitine,c
MAM03252c,3-Hydroxyoctadecenoyl Coenzyme A,c
MAM03253c,3-Hydroxy-Octadecenoyl Carnitine,c
MAM03249c,3-Hydroxyoctadecadienoyl Coenzyme A,c
MAM03250c,3-Hydroxyoctadecadienoylcarnitine,c
MAM03230c,(S)-3-Hydroxyoctadecanoyl Coenzyme A,c
MAM03251c,3-Hydroxyoctadecanoyl Carnitine,c
MAM02635e,O-butanoylcarnitine,e
MAM03495c,Succinyl Carnitine,c
MAM03495e,Succinyl Carnitine,e
MAM02189c,isovaleryl-CoA,c
MAM03706c,Isovaleryl Carnitine,c
MAM03496c,Tiglyl Carnitine,c
MAM03497c,Glutaryl Carnitine,c
MAM03497e,Glutaryl Carnitine,e
MAM03498c,Hexanoyl Carnitine,c
MAM03498e,Hexanoyl Carnitine,e
MAM03499c,Adipoyl Carnitine,c
MAM03499e,Adipoyl Carnitine,e
MAM03500c,Octenoyl Coenzyme A,c
MAM03501c,Octenoyl Carnitine,c
MAM03501e,Octenoyl Carnitine,e
MAM02409e,L-octanoylcarnitine,e
MAM03922c,Suberyl Coenzyme A,c
MAM03502c,Suberyl Carnitine,c
MAM03502e,Suberyl Carnitine,e
MAM03202e,3-Hydroxydodecanoylcarnitine,e
MAM03541e,Dodecenoyl Carnitine,e
MAM03204e,3-Hydroxydecanoylcarnitine,e
MAM03544e,Decadienoyl Carnitine,e
MAM03555c,13-Docosenoyl Coenzyme A,c
MAM03560c,Docosanedioicacid,c
MAM03560e,Docosanedioicacid,e
MAM03217e,3-Hydroxyhexadecenoylcarnitine,e
MAM03219e,3-Hydroxyhexadecanoylcarnitine,e
MAM03243e,3-Hydroxy-Isovaleryl Carnitine,e
MAM03250e,3-Hydroxyoctadecadienoylcarnitine,e
MAM03251e,3-Hydroxyoctadecanoyl Carnitine,e
MAM03253e,3-Hydroxy-Octadecenoyl Carnitine,e
MAM03262e,3-Hydroxy-Tetradecanoyl Carnitine,e
MAM03496e,Tiglyl Carnitine,e
MAM03706e,Isovaleryl Carnitine,e
MAM03975e,Tetradecadienoyl Carnitine,e
MAM03980e,Tetradecenoyl Carnitine,e
MAM03542m,"4,7-Decadienoyl Coenzyme A",m
MAM03545m,"2,4,7-Decatrienoyl Coenzyme A",m
MAM02830m,"2,7-Decadienoyl Coenzyme A",m
MAM03794m,5-Octenoyl Coenzyme A,m
MAM03205m,"3,7-Decadienoyl Coenzyme A",m
MAM03539m,5-Dodecenoyl Coenzyme A,m
MAM02698m,"2,6-Dodecadienoyl Coenzyme A",m
MAM03203m,"3,6-Dodecadienoyl Coenzyme A",m
MAM03172m,"2,6,9-Dodecatrienoyl Coenzyme A",m
MAM03211m,"3,6,9-Dodecatrienoyl Coenzyme A",m
MAM03972m,7-Tetradecenoyl Coenzyme A,m
MAM03978m,"5,8-Tetradecadienoyl Coenzyme A",m
MAM04041m,"Trans5,8Tetradecadienoyl Coenzyme A",m
MAM03288m,"5,8,11-Tetradecatrienoyl Coenzyme A",m
MAM03216m,3-Hydroxyhexadecenoyl Coenzyme A,m
MAM03650m,"7,10-Hexadecadienoyl Coenzyme A",m
MAM03982m,"Trans7,10-Hexadecadienoyl Coenzyme A",m
MAM03658m,"7,10,13-Hexadecatrienoyl Coenzyme A",m
MAM03274m,"4,7,10-Hexadecatrienoyl Coenzyme A",m
MAM03653m,"2,4,7,10-Hexadecatetraenoyl Coenzyme A",m
MAM03182m,"2,7,10-Hexadecatrienoyl Coenzyme A",m
MAM03221m,"3,7,10-Hexadecatrienoyl Coenzyme A",m
MAM03181m,"2,7,10,13-Hexadecatetraenoyl Coenzyme A",m
MAM03273m,"4,7,10,13-Hexadecatetraenoyl Coenzyme A",m
MAM03656m,"2,4,7,10,13-Hexadecapentaenoyl Coenzyme A",m
MAM03220m,"3,7,10,13-Hexadecatetraenoyl Coenzyme A",m
MAM03218m,3-Hydroxyhexadecanoyl Coenzyme A,m
MAM03252m,3-Hydroxyoctadecenoyl Coenzyme A,m
MAM03792m,Octadecenoyl Coenzyme A,m
MAM03249m,3-Hydroxyoctadecadienoyl Coenzyme A,m
MAM03194m,"2,6,9,12-Octadecatetraenoyl Coenzyme A",m
MAM03254m,"3,6,9,12-Octadecatetraenoyl Coenzyme A",m
MAM03195m,"2,6,9,12,15-Octadecapentenoyl Coenzyme A",m
MAM03255m,"3,6,9,12,15-Octadecapentenoyl Coenzyme A",m
MAM03230m,(S)-3-Hydroxyoctadecanoyl Coenzyme A,m
MAM03571m,"5,8,11,14-Eicosatetraenoyl Coenzyme A",m
MAM03284m,"5,8,11,14,17-Eicosapentenoyl Coenzyme A",m
MAM03171m,"2,7,10,13,16-Docosapentenoyl Coenzyme A",m
MAM03557m,"2,4,7,10,13,16-Docosahexenoyl Coenzyme A",m
MAM03210m,"3,7,10,13,16-Docosapentenoyl Coenzyme A",m
MAM02831m,"2,7,10,13,16,19-Docosahexenoyl Coenzyme A",m
MAM03556m,"2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A",m
MAM03559m,"3,7,10,13,16,19-Docosahexenoyl Coenzyme A",m
MAM01977c,glutaryl-CoA,c
MAM03242m,3-Hydroxyisovaleryl Coenzyme A,m
MAM03243c,3-Hydroxy-Isovaleryl Carnitine,c
MAM03242c,3-Hydroxyisovaleryl Coenzyme A,c
MAM03659m,3-Hexenoyl Coenzyme A,m
MAM03552m,"2,6-Dimethyl Heptanoyl Coenzyme A",m
MAM03654c,Hexadecanediocacid,c
MAM03798c,W-Hydroxydocosanoicacid,c
MAM03797c,W-Hydroxydecanoicacid,c
MAM03923c,Sebacicacid,c
MAM03969m,Trans4Decenoyl Coenzyme A,m
MAM03522m,Cis2Trans4Decadienoyl Coenzyme A,m
MAM03966m,"Trans2,6Dodecadienoyl Coenzyme A",m
MAM03967m,"Trans3,6Dodecadienoyl Coenzyme A",m
MAM03790c,11-Octadecenoyl Carnitine,c
MAM03790m,11-Octadecenoyl Carnitine,m
MAM03793c,"Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)",c
MAM03793m,"Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)",m
MAM03792c,Octadecenoyl Coenzyme A,c
MAM03954c,Suberic Acid,c
MAM02974e,tetradecenoylcarnitine(5),e
MAM03037e,trans-4-hydroxy-L-proline,e
MAM03164e,D-alanyl-D-alanine,e
MAM03483e,Beta-Glucans,e
MAM03595e,Beta Glucan-Glycocholate Complex,e
MAM03604e,Beta Glucan-Taurocholic Acid Complex,e
MAM02964e,taurodeoxycholate,e
MAM03605e,Beta Glucan-Taurodeoxycholic Acid Complex,e
MAM01423e,carnosine,e
MAM01600c,cobamide-coenzyme,c
MAM01600e,cobamide-coenzyme,e
MAM03621c,Glycyl-Glycine,c
MAM03621e,Glycyl-Glycine,e
MAM03629e,Glycyl-Phenylalanine,e
MAM03629c,Glycyl-Phenylalanine,c
MAM03630e,Glycylproline,e
MAM03630c,Glycylproline,c
MAM03631c,Glycylsarcosine,c
MAM03631e,Glycylsarcosine,e
MAM00745e,"3alpha,12alpha-dihydroxy-5beta-cholanate",e
MAM03638e,Gums,e
MAM03639e,Guar Gum-Deoxyxholic Acid Complex,e
MAM03640e,Guar Gum-Glycocholate Complex,e
MAM03641e,Guar Gum-Taurocholic Acid Complex,e
MAM03714e,Leucyl-Glycine,e
MAM03714c,Leucyl-Glycine,c
MAM03715c,Leucylleucine,c
MAM03715e,Leucylleucine,e
MAM03851e,Pectin,e
MAM03852e,Pectin-Deoxycholic Acid Complex,e
MAM03853e,Pectin-Glycocholate Complex,e
MAM03854e,Pectin-Taurocholic Acid Complex,e
MAM03896e,L-Prolinylglycine,e
MAM03896c,L-Prolinylglycine,c
MAM03907e,Psyllium,e
MAM03908e,Psillium-Glycocholic Acid Complex,e
MAM03909e,Psyllium-Taurocholic Acid Complex,e
MAM03910e,Psyllium-Taurodeoxycholic Acid Complex,e
MAM02157e,hypotaurine,e
MAM01627e,cysteamine,e
MAM03103e,ubiquinone,e
MAM01674e,dephospho-CoA,e
MAM02741e,phosphopantetheine,e
MAM03933e,S-Sulfo-L-Cysteine,e
MAM01828e,FMN,e
MAM02679e,pantetheine,e
MAM03102e,ubiquinol,e
MAM03933c,S-Sulfo-L-Cysteine,c
MAM01005e,4-hydroxyphenylpyruvate,e
MAM00824e,3-methyl-2-oxobutyrate,e
MAM00669e,2-oxo-3-methylvalerate,e
MAM01013e,4-methyl-2-oxopentanoate,e
MAM01116e,5-methylthioadenosine,e
MAM01127e,5-oxoproline,e
MAM02871e,SAH,e
MAM01304e,AICAR,e
MAM01342e,anthranilate,e
MAM02559e,N-carbamoyl-L-aspartate,e
MAM02439e,malate,e
MAM01103e,5-hydroxyindoleacetate,e
MAM01981e,glyceraldehyde,e
MAM02696e,PEP,e
MAM02036e,guanidinoacetate,e
MAM02319e,kynurenine,e
MAM00923e,3-ureidopropionate,e
MAM00990e,4-hydroxy-2-quinolinecarboxylic acid,e
MAM00775e,3-hydroxyanthranilate,e
MAM00788e,3-hydroxy-L-kynurenine,e
MAM02822e,quinolinate,e
MAM00674e,2-phospho-D-glycerate,e
MAM02738e,phosphocholine,e
MAM02349e,L-cystathionine,e
MAM01644e,dCMP,e
MAM01708e,dimethylglycine,e
MAM01798e,ethanolamine-phosphate,e
MAM01862e,fumarate,e
MAM02912e,sn-glycerol-3-PC,e
MAM02183e,isocitrate,e
MAM02322e,L-2-aminoadipate,e
MAM03148e,xanthine,e
MAM03150e,xanthosine-5-phosphate,e
MAM03149e,xanthosine,e
MAM00913e,3-phospho-D-glycerate,e
MAM03109e,UDP-glucuronate,e
MAM02914e,sn-glycerol-3-phosphate,e
MAM02585e,nicotinate ribonucleotide,e
MAM02660e,orotidine-5-phosphate,e
MAM02133e,homocysteine,e
MAM02832e,retinal,e
MAM01366e,argininosuccinate,e
MAM02634e,O-acetylcarnitine,e
MAM02657e,O-propanoylcarnitine,e
MAM00105e,"(6Z,9Z)-octadecadienoylcarnitine",e
MAM02639e,octadecenoylcarnitine(5),e
MAM02940e,stearoylcarnitine,e
MAM02411e,L-palmitoylcarnitine,e
MAM02676e,palmitoleoyl-carnitine,e
MAM01620e,creatine-phosphate,e
MAM01580e,cis-aconitate,e
MAM01372e,azelaic acid,e
MAM02123e,hippurate,e
MAM01892c,15-Keto-Prostaglandin F2A,c
MAM03410c,2-Hydroxyadipic Acid,c
MAM03882c,Phenyllactate,c
MAM03433c,"19-Hydroxyandrost-4-Ene-3,17-Dione",c
MAM04040c,Tetradecenoyl Coenzyme A (N-C14:1),c
MAM03247c,3-Methylhistidine,c
MAM03681c,Homocitrulline,c
MAM03862c,Phenylacetylglycine_phacgly,c
MAM03815e,1-Myristoylglycerophosphocholine,e
MAM03832e,1-Oleoylglycerophosphocholine (Delta 9),e
MAM03859e,1-Oleoylglycerophosphoethanolamine (Delta 9),e
MAM03834e,1-Palmitoleoylglycerophosphocholine (Delta 9),e
MAM03833e,1-Palmitoylglycerophosphocholine,e
