ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
MAR05120,"Fatty Acid Beta Oxidation (C14:1->C14:1Oh), Mitochondrial",FAD[m] + H2O[m] + 7-Tetradecenoyl Coenzyme A[m] => FADH2[m] + 3-Hydroxy Tetradecenoyl-7 Coenzyme A[m],,Acadvl and Hadha,,,,,,Fatty acid oxidation,,,PMID:21281499,0
MAR05121,,cysteine[c] => cysteine[m],,,,,,,,Transport reactions,,,PMID:911815;PMID:12930836;PMID:16288981,0
MAR05122,,glutamate[c] + H+[c] => glutamate[m] + H+[m],,Slc25a18 or Slc25a22,,,,,,Transport reactions,,,PMID:14598172;PMID:8132483,0
MAR05123,"Fatty Acid Beta Oxidation (C14:2->C12:2), Mitochondrial","CoA[m] + FAD[m] + H2O[m] + NAD+[m] + 5,8-Tetradecadienoyl Coenzyme A[m] => acetyl-CoA[m] + FADH2[m] + H+[m] + NADH[m] + 3,6-Dodecadienoyl Coenzyme A[m]",,Acadvl and Hadha and Hadhb,,,,,,Fatty acid oxidation,,,PMID:20195903;PMID:20490924;PMID:17143551,0
MAR05124,,glycine[c] <=> glycine[m],,Slc25a38,,,,,,Transport reactions,,,PMID:27476175,0
MAR05125,,H+[i] + proline[c] => H+[m] + proline[m],,,,,,,,Transport reactions,,,PMID:11004451,0
MAR05126,,H+[i] + proline[m] => H+[m] + proline[c],,,,,,,,Transport reactions,,,,0
MAR05127,,NH4+[c] <=> H+[c] + NH3[c],,,,,,,,Miscellaneous,,,,0
MAR05128,,NH4+[e] <=> H+[e] + NH3[e],,,,,,,,Miscellaneous,,,,0
MAR05129,,guanosine[e] + Na+[e] => guanosine[c] + Na+[c],,Slc28a2 or Slc28a2b or Slc28a3,,,,,,Transport reactions,,,PMID:12856181;PMID:10772724,0
MAR05130,L-Tyrosine:tRNA(Tyr) ligase (AMP-forming),ATP[c] + tRNA(tyr)[c] + tyrosine[c] => AMP[c] + L-tyrosyl-tRNA(tyr)[c] + PPi[c],6.1.1.1,Yars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05131,L-Alanine:tRNA(Ala) ligase (AMP-forming),alanine[c] + ATP[c] + tRNA(ala)[c] => AMP[c] + L-alanyl-tRNA(ala)[c] + PPi[c],6.1.1.7,Aars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05132,L-Arginine:tRNA(Arg) ligase (AMP-forming),arginine[c] + ATP[c] + tRNA(arg)[c] => AMP[c] + L-arginyl-tRNA(arg)[c] + PPi[c],6.1.1.19,Rars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05133,L-Asparagine:tRNA(Asn) ligase (AMP-forming),asparagine[c] + ATP[c] + tRNA(asn)[c] => AMP[c] + L-asparaginyl-tRNA(asn)[c] + PPi[c],6.1.1.22,Nars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05134,L-Aspartate:tRNA(Asp) ligase (AMP-forming),aspartate[c] + ATP[c] + tRNA(asp)[c] => AMP[c] + L-aspartyl-tRNA(asp)[c] + PPi[c],6.1.1.12,Dars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05135,L-Cysteine:tRNA(Cys) ligase (AMP-forming),ATP[c] + cysteine[c] + tRNA(cys)[c] => AMP[c] + L-cysteinyl-tRNA(cys)[c] + PPi[c],6.1.1.16,Cars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05136,L-Glutamine:tRNA(Gln) ligase (AMP-forming),ATP[c] + glutamine[c] + tRNA(gln)[c] => AMP[c] + L-glutaminyl-tRNA(gln)[c] + PPi[c],6.1.1.18,Qars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05137,L-glutamate:tRNA(Glu) ligase (AMP-forming),ATP[c] + glutamate[c] + tRNA(glu)[c] => AMP[c] + L-glutamyl-tRNA(glu)[c] + PPi[c],6.1.1.17,Eprs1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05138,glycine:tRNA(Gly) ligase (AMP-forming),ATP[c] + glycine[c] + tRNA(gly)[c] => AMP[c] + glycyl-tRNA(gly)[c] + PPi[c],6.1.1.14,Gars,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05139,L-Histidine:tRNA(His) ligase (AMP-forming),ATP[c] + histidine[c] + tRNA(his)[c] => AMP[c] + L-histidyl-tRNA(his)[c] + PPi[c],6.1.1.21,Hars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05140,L-Isoleucine:tRNA(Ile) ligase (AMP-forming),ATP[c] + isoleucine[c] + tRNA(ile)[c] => AMP[c] + L-isoleucyl-tRNA(ile)[c] + PPi[c],6.1.1.5,Iars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05141,L-Leucine:tRNA(Leu) ligase (AMP-forming),ATP[c] + leucine[c] + tRNA(leu)[c] => AMP[c] + L-leucyl-tRNA(leu)[c] + PPi[c],6.1.1.4,Lars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05142,L-lysine:tRNALys ligase (AMP-forming),ATP[c] + lysine[c] + tRNA(lys)[c] => AMP[c] + L-lysyl-tRNA(lys)[c] + PPi[c],6.1.1.6,Kars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05143,L-Methionine:tRNAMet ligase (AMP-forming),ATP[c] + methionine[c] + tRNA(met)[c] => AMP[c] + L-methionyl-tRNA(met)[c] + PPi[c],6.1.1.10,Mars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05144,10-Formyltetrahydrofolate:L-methionyl-tRNA N-formyltransferase,10-formyl-THF[c] + L-methionyl-tRNA(met)[c] => N-formylmethionyl-tRNA[c] + THF[c],2.1.2.9,Mtfmt,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05145,L-Phenylalanine:tRNA(Ala) ligase (AMP-forming),ATP[c] + phenylalanine[c] + tRNA(phe)[c] => AMP[c] + L-phenylalanyl-tRNA(phe)[c] + PPi[c],6.1.1.20,Farsa and Farsb,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05146,L-proline:tRNA(Pro) ligase (AMP-forming),ATP[c] + proline[c] + tRNA(pro)[c] => AMP[c] + L-prolyl-tRNA(pro)[c] + PPi[c],6.1.1.15,Eprs1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05147,L-Serine:tRNA(Ser) ligase (AMP-forming),ATP[c] + serine[c] + tRNA(ser)[c] => AMP[c] + L-seryl-tRNA(ser)[c] + PPi[c],6.1.1.11,Sars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05148,L-Threonine:tRNA(Thr) ligase (AMP-forming),ATP[c] + threonine[c] + tRNA(thr)[c] => AMP[c] + L-threonyl-tRNA(thr)[c] + PPi[c],6.1.1.3,Tars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05149,L-Tryptophan -tRNA(Trp) ligase (AMP-forming),ATP[c] + tRNA(trp)[c] + tryptophan[c] => AMP[c] + L-tryptophanyl-tRNA(trp)[c] + PPi[c],6.1.1.2,Wars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05150,L-Valine:tRNAVal ligase (AMP-forming),ATP[c] + tRNA(val)[c] + valine[c] => AMP[c] + L-valyl-tRNA(val)[c] + PPi[c],6.1.1.9,Vars1,,,,,,Aminoacyl-tRNA biosynthesis,,,,0
MAR05151,,1827 ATP[c] + 13 glycyl-tRNA(gly)[c] + 1828 H2O[c] + 63 L-alanyl-tRNA(ala)[c] + 27 L-arginyl-tRNA(arg)[c] + 17 L-asparaginyl-tRNA(asn)[c] + 36 L-aspartyl-tRNA(asp)[c] + 35 L-cysteinyl-tRNA(cys)[c] + 20 L-glutaminyl-tRNA(gln)[c] + 62 L-glutamyl-tRNA(glu)[c] + 16 L-histidyl-tRNA(his)[c] + 9 L-isoleucyl-tRNA(ile)[c] + 64 L-leucyl-tRNA(leu)[c] + 60 L-lysyl-tRNA(lys)[c] + 7 L-methionyl-tRNA(met)[c] + 35 L-phenylalanyl-tRNA(phe)[c] + 24 L-prolyl-tRNA(pro)[c] + 28 L-seryl-tRNA(ser)[c] + 29 L-threonyl-tRNA(thr)[c] + 2 L-tryptophanyl-tRNA(trp)[c] + 19 L-tyrosyl-tRNA(tyr)[c] + 43 L-valyl-tRNA(val)[c] => 1827 ADP[c] + albumin[c] + 2425 H+[c] + 1827 Pi[c] + 63 tRNA(ala)[c] + 27 tRNA(arg)[c] + 17 tRNA(asn)[c] + 36 tRNA(asp)[c] + 35 tRNA(cys)[c] + 20 tRNA(gln)[c] + 62 tRNA(glu)[c] + 13 tRNA(gly)[c] + 16 tRNA(his)[c] + 9 tRNA(ile)[c] + 64 tRNA(leu)[c] + 60 tRNA(lys)[c] + 7 tRNA(met)[c] + 35 tRNA(phe)[c] + 24 tRNA(pro)[c] + 28 tRNA(ser)[c] + 29 tRNA(thr)[c] + 2 tRNA(trp)[c] + 19 tRNA(tyr)[c] + 43 tRNA(val)[c],,Alb,,,,,,Protein assembly,,,,0
MAR05152,,1269 ATP[c] + 16 glycyl-tRNA(gly)[c] + 1270 H2O[c] + 34 L-alanyl-tRNA(ala)[c] + 16 L-arginyl-tRNA(arg)[c] + 19 L-asparaginyl-tRNA(asn)[c] + 25 L-aspartyl-tRNA(asp)[c] + 3 L-cysteinyl-tRNA(cys)[c] + 17 L-glutaminyl-tRNA(gln)[c] + 29 L-glutamyl-tRNA(glu)[c] + 9 L-histidyl-tRNA(his)[c] + 20 L-isoleucyl-tRNA(ile)[c] + 59 L-leucyl-tRNA(leu)[c] + 26 L-lysyl-tRNA(lys)[c] + 14 L-methionyl-tRNA(met)[c] + 25 L-phenylalanyl-tRNA(phe)[c] + 16 L-prolyl-tRNA(pro)[c] + 30 L-seryl-tRNA(ser)[c] + 29 L-threonyl-tRNA(thr)[c] + 3 L-tryptophanyl-tRNA(trp)[c] + 9 L-tyrosyl-tRNA(tyr)[c] + 24 L-valyl-tRNA(val)[c] => 1269 ADP[c] + antichymotrypsin[c] + 1680 H+[c] + 1269 Pi[c] + 34 tRNA(ala)[c] + 16 tRNA(arg)[c] + 19 tRNA(asn)[c] + 25 tRNA(asp)[c] + 3 tRNA(cys)[c] + 17 tRNA(gln)[c] + 29 tRNA(glu)[c] + 16 tRNA(gly)[c] + 9 tRNA(his)[c] + 20 tRNA(ile)[c] + 59 tRNA(leu)[c] + 26 tRNA(lys)[c] + 14 tRNA(met)[c] + 25 tRNA(phe)[c] + 16 tRNA(pro)[c] + 30 tRNA(ser)[c] + 29 tRNA(thr)[c] + 3 tRNA(trp)[c] + 9 tRNA(tyr)[c] + 24 tRNA(val)[c],,Serpina3c or Serpina3f or Serpina3g or Serpina3i or Serpina3k or Serpina3m or Serpina3n,,,,,,Protein assembly,,,,2
MAR05153,,1254 ATP[c] + 24 glycyl-tRNA(gly)[c] + 1255 H2O[c] + 26 L-alanyl-tRNA(ala)[c] + 7 L-arginyl-tRNA(arg)[c] + 19 L-asparaginyl-tRNA(asn)[c] + 24 L-aspartyl-tRNA(asp)[c] + 3 L-cysteinyl-tRNA(cys)[c] + 18 L-glutaminyl-tRNA(gln)[c] + 32 L-glutamyl-tRNA(glu)[c] + 13 L-histidyl-tRNA(his)[c] + 20 L-isoleucyl-tRNA(ile)[c] + 51 L-leucyl-tRNA(leu)[c] + 34 L-lysyl-tRNA(lys)[c] + 10 L-methionyl-tRNA(met)[c] + 27 L-phenylalanyl-tRNA(phe)[c] + 19 L-prolyl-tRNA(pro)[c] + 25 L-seryl-tRNA(ser)[c] + 30 L-threonyl-tRNA(thr)[c] + 3 L-tryptophanyl-tRNA(trp)[c] + 6 L-tyrosyl-tRNA(tyr)[c] + 27 L-valyl-tRNA(val)[c] => 1254 ADP[c] + antitrypsin[c] + 1657 H+[c] + 1254 Pi[c] + 26 tRNA(ala)[c] + 7 tRNA(arg)[c] + 19 tRNA(asn)[c] + 24 tRNA(asp)[c] + 3 tRNA(cys)[c] + 18 tRNA(gln)[c] + 32 tRNA(glu)[c] + 24 tRNA(gly)[c] + 13 tRNA(his)[c] + 20 tRNA(ile)[c] + 51 tRNA(leu)[c] + 34 tRNA(lys)[c] + 10 tRNA(met)[c] + 27 tRNA(phe)[c] + 19 tRNA(pro)[c] + 25 tRNA(ser)[c] + 30 tRNA(thr)[c] + 3 tRNA(trp)[c] + 6 tRNA(tyr)[c] + 27 tRNA(val)[c],,Serpina1a or Serpina1b or Serpina1d or Serpina1e,,,,,,Protein assembly,,,,2
MAR05154,,13683 ATP[c] + 207 glycyl-tRNA(gly)[c] + 13684 H2O[c] + 275 L-alanyl-tRNA(ala)[c] + 150 L-arginyl-tRNA(arg)[c] + 247 L-asparaginyl-tRNA(asn)[c] + 233 L-aspartyl-tRNA(asp)[c] + 25 L-cysteinyl-tRNA(cys)[c] + 230 L-glutaminyl-tRNA(gln)[c] + 298 L-glutamyl-tRNA(glu)[c] + 115 L-histidyl-tRNA(his)[c] + 285 L-isoleucyl-tRNA(ile)[c] + 533 L-leucyl-tRNA(leu)[c] + 357 L-lysyl-tRNA(lys)[c] + 79 L-methionyl-tRNA(met)[c] + 224 L-phenylalanyl-tRNA(phe)[c] + 171 L-prolyl-tRNA(pro)[c] + 392 L-seryl-tRNA(ser)[c] + 300 L-threonyl-tRNA(thr)[c] + 37 L-tryptophanyl-tRNA(trp)[c] + 151 L-tyrosyl-tRNA(tyr)[c] + 252 L-valyl-tRNA(val)[c] => 13683 ADP[c] + apoB100[c] + 18220 H+[c] + 13683 Pi[c] + 275 tRNA(ala)[c] + 150 tRNA(arg)[c] + 247 tRNA(asn)[c] + 233 tRNA(asp)[c] + 25 tRNA(cys)[c] + 230 tRNA(gln)[c] + 298 tRNA(glu)[c] + 207 tRNA(gly)[c] + 115 tRNA(his)[c] + 285 tRNA(ile)[c] + 533 tRNA(leu)[c] + 357 tRNA(lys)[c] + 79 tRNA(met)[c] + 224 tRNA(phe)[c] + 171 tRNA(pro)[c] + 392 tRNA(ser)[c] + 300 tRNA(thr)[c] + 37 tRNA(trp)[c] + 151 tRNA(tyr)[c] + 252 tRNA(val)[c],,Apob,,,,,,Protein assembly,,,,2
MAR05155,,372 ATP[c] + 6 glycyl-tRNA(gly)[c] + 373 H2O[c] + 11 L-alanyl-tRNA(ala)[c] + 9 L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 8 L-aspartyl-tRNA(asp)[c] + 2 L-cysteinyl-tRNA(cys)[c] + 7 L-glutaminyl-tRNA(gln)[c] + 5 L-glutamyl-tRNA(glu)[c] + L-histidyl-tRNA(his)[c] + 4 L-isoleucyl-tRNA(ile)[c] + 20 L-leucyl-tRNA(leu)[c] + 4 L-lysyl-tRNA(lys)[c] + 5 L-methionyl-tRNA(met)[c] + 3 L-phenylalanyl-tRNA(phe)[c] + 9 L-prolyl-tRNA(pro)[c] + 8 L-seryl-tRNA(ser)[c] + 6 L-threonyl-tRNA(thr)[c] + 4 L-tyrosyl-tRNA(tyr)[c] + 11 L-valyl-tRNA(val)[c] => 372 ADP[c] + apo-[ACP][c] + 496 H+[c] + 372 Pi[c] + 11 tRNA(ala)[c] + 9 tRNA(arg)[c] + tRNA(asn)[c] + 8 tRNA(asp)[c] + 2 tRNA(cys)[c] + 7 tRNA(gln)[c] + 5 tRNA(glu)[c] + 6 tRNA(gly)[c] + tRNA(his)[c] + 4 tRNA(ile)[c] + 20 tRNA(leu)[c] + 4 tRNA(lys)[c] + 5 tRNA(met)[c] + 3 tRNA(phe)[c] + 9 tRNA(pro)[c] + 8 tRNA(ser)[c] + 6 tRNA(thr)[c] + 4 tRNA(tyr)[c] + 11 tRNA(val)[c],,,,,,,,Protein assembly,,,,0
MAR05156,,261 ATP[c] + 3 glycyl-tRNA(gly)[c] + 262 H2O[c] + 3 L-alanyl-tRNA(ala)[c] + L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 13 L-aspartyl-tRNA(asp)[c] + L-cysteinyl-tRNA(cys)[c] + 3 L-glutaminyl-tRNA(gln)[c] + 9 L-glutamyl-tRNA(glu)[c] + L-histidyl-tRNA(his)[c] + 8 L-isoleucyl-tRNA(ile)[c] + 10 L-leucyl-tRNA(leu)[c] + 7 L-lysyl-tRNA(lys)[c] + 5 L-methionyl-tRNA(met)[c] + 3 L-phenylalanyl-tRNA(phe)[c] + 5 L-prolyl-tRNA(pro)[c] + 3 L-seryl-tRNA(ser)[c] + L-threonyl-tRNA(thr)[c] + 4 L-tyrosyl-tRNA(tyr)[c] + 6 L-valyl-tRNA(val)[c] => 261 ADP[c] + 334 H+[c] + mitoApo-[ACP][c] + 261 Pi[c] + 3 tRNA(ala)[c] + tRNA(arg)[c] + tRNA(asn)[c] + 13 tRNA(asp)[c] + tRNA(cys)[c] + 3 tRNA(gln)[c] + 9 tRNA(glu)[c] + 3 tRNA(gly)[c] + tRNA(his)[c] + 8 tRNA(ile)[c] + 10 tRNA(leu)[c] + 7 tRNA(lys)[c] + 5 tRNA(met)[c] + 3 tRNA(phe)[c] + 5 tRNA(pro)[c] + 3 tRNA(ser)[c] + tRNA(thr)[c] + 4 tRNA(tyr)[c] + 6 tRNA(val)[c],,,,,,,,Protein assembly,,,,0
MAR05157,,249 ATP[c] + 3 glycyl-tRNA(gly)[c] + 250 H2O[c] + 5 L-alanyl-tRNA(ala)[c] + 4 L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 4 L-aspartyl-tRNA(asp)[c] + 3 L-glutaminyl-tRNA(gln)[c] + 8 L-glutamyl-tRNA(glu)[c] + 4 L-isoleucyl-tRNA(ile)[c] + 12 L-leucyl-tRNA(leu)[c] + 9 L-lysyl-tRNA(lys)[c] + 2 L-methionyl-tRNA(met)[c] + 4 L-phenylalanyl-tRNA(phe)[c] + 4 L-prolyl-tRNA(pro)[c] + 9 L-seryl-tRNA(ser)[c] + 3 L-threonyl-tRNA(thr)[c] + L-tryptophanyl-tRNA(trp)[c] + 7 L-valyl-tRNA(val)[c] => 249 ADP[c] + apoC1[c] + 333 H+[c] + 249 Pi[c] + 5 tRNA(ala)[c] + 4 tRNA(arg)[c] + tRNA(asn)[c] + 4 tRNA(asp)[c] + 3 tRNA(gln)[c] + 8 tRNA(glu)[c] + 3 tRNA(gly)[c] + 4 tRNA(ile)[c] + 12 tRNA(leu)[c] + 9 tRNA(lys)[c] + 2 tRNA(met)[c] + 4 tRNA(phe)[c] + 4 tRNA(pro)[c] + 9 tRNA(ser)[c] + 3 tRNA(thr)[c] + tRNA(trp)[c] + 7 tRNA(val)[c],,Apoc1,,,,,,Protein assembly,,,,2
MAR05158,,303 ATP[c] + 5 glycyl-tRNA(gly)[c] + 304 H2O[c] + 7 L-alanyl-tRNA(ala)[c] + 2 L-arginyl-tRNA(arg)[c] + L-asparaginyl-tRNA(asn)[c] + 4 L-aspartyl-tRNA(asp)[c] + 8 L-glutaminyl-tRNA(gln)[c] + 8 L-glutamyl-tRNA(glu)[c] + L-isoleucyl-tRNA(ile)[c] + 15 L-leucyl-tRNA(leu)[c] + 6 L-lysyl-tRNA(lys)[c] + 3 L-methionyl-tRNA(met)[c] + 4 L-phenylalanyl-tRNA(phe)[c] + 5 L-prolyl-tRNA(pro)[c] + 9 L-seryl-tRNA(ser)[c] + 10 L-threonyl-tRNA(thr)[c] + L-tryptophanyl-tRNA(trp)[c] + 5 L-tyrosyl-tRNA(tyr)[c] + 7 L-valyl-tRNA(val)[c] => 303 ADP[c] + apoC2[c] + 400 H+[c] + 303 Pi[c] + 7 tRNA(ala)[c] + 2 tRNA(arg)[c] + tRNA(asn)[c] + 4 tRNA(asp)[c] + 8 tRNA(gln)[c] + 8 tRNA(glu)[c] + 5 tRNA(gly)[c] + tRNA(ile)[c] + 15 tRNA(leu)[c] + 6 tRNA(lys)[c] + 3 tRNA(met)[c] + 4 tRNA(phe)[c] + 5 tRNA(pro)[c] + 9 tRNA(ser)[c] + 10 tRNA(thr)[c] + tRNA(trp)[c] + 5 tRNA(tyr)[c] + 7 tRNA(val)[c],,Apoc2,,,,,,Protein assembly,,,,2
MAR05159,,297 ATP[c] + 3 glycyl-tRNA(gly)[c] + 298 H2O[c] + 15 L-alanyl-tRNA(ala)[c] + 4 L-arginyl-tRNA(arg)[c] + 7 L-aspartyl-tRNA(asp)[c] + 6 L-glutaminyl-tRNA(gln)[c] + 5 L-glutamyl-tRNA(glu)[c] + L-histidyl-tRNA(his)[c] + 11 L-leucyl-tRNA(leu)[c] + 6 L-lysyl-tRNA(lys)[c] + 3 L-methionyl-tRNA(met)[c] + 4 L-phenylalanyl-tRNA(phe)[c] + 3 L-prolyl-tRNA(pro)[c] + 12 L-seryl-tRNA(ser)[c] + 5 L-threonyl-tRNA(thr)[c] + 3 L-tryptophanyl-tRNA(trp)[c] + 2 L-tyrosyl-tRNA(tyr)[c] + 9 L-valyl-tRNA(val)[c] => 297 ADP[c] + apoC3[c] + 394 H+[c] + 297 Pi[c] + 15 tRNA(ala)[c] + 4 tRNA(arg)[c] + 7 tRNA(asp)[c] + 6 tRNA(gln)[c] + 5 tRNA(glu)[c] + 3 tRNA(gly)[c] + tRNA(his)[c] + 11 tRNA(leu)[c] + 6 tRNA(lys)[c] + 3 tRNA(met)[c] + 4 tRNA(phe)[c] + 3 tRNA(pro)[c] + 12 tRNA(ser)[c] + 5 tRNA(thr)[c] + 3 tRNA(trp)[c] + 2 tRNA(tyr)[c] + 9 tRNA(val)[c],,Apoc3,,,,,,Protein assembly,,,,2
MAR05160,,8022 ATP[c] + 262 glycyl-tRNA(gly)[c] + 8023 H2O[c] + 134 L-alanyl-tRNA(ala)[c] + 134 L-arginyl-tRNA(arg)[c] + 138 L-asparaginyl-tRNA(asn)[c] + 176 L-aspartyl-tRNA(asp)[c] + 48 L-cysteinyl-tRNA(cys)[c] + 110 L-glutaminyl-tRNA(gln)[c] + 186 L-glutamyl-tRNA(glu)[c] + 62 L-histidyl-tRNA(his)[c] + 104 L-isoleucyl-tRNA(ile)[c] + 166 L-leucyl-tRNA(leu)[c] + 154 L-lysyl-tRNA(lys)[c] + 48 L-methionyl-tRNA(met)[c] + 98 L-phenylalanyl-tRNA(phe)[c] + 114 L-prolyl-tRNA(pro)[c] + 278 L-seryl-tRNA(ser)[c] + 182 L-threonyl-tRNA(thr)[c] + 60 L-tryptophanyl-tRNA(trp)[c] + 98 L-tyrosyl-tRNA(tyr)[c] + 122 L-valyl-tRNA(val)[c] => 8022 ADP[c] + fibrinogen[c] + 10622 H+[c] + 8022 Pi[c] + 134 tRNA(ala)[c] + 134 tRNA(arg)[c] + 138 tRNA(asn)[c] + 176 tRNA(asp)[c] + 48 tRNA(cys)[c] + 110 tRNA(gln)[c] + 186 tRNA(glu)[c] + 262 tRNA(gly)[c] + 62 tRNA(his)[c] + 104 tRNA(ile)[c] + 166 tRNA(leu)[c] + 154 tRNA(lys)[c] + 48 tRNA(met)[c] + 98 tRNA(phe)[c] + 114 tRNA(pro)[c] + 278 tRNA(ser)[c] + 182 tRNA(thr)[c] + 60 tRNA(trp)[c] + 98 tRNA(tyr)[c] + 122 tRNA(val)[c],,Fga,,,,,,Protein assembly,,,,2
MAR05161,,1218 ATP[c] + 31 glycyl-tRNA(gly)[c] + 1219 H2O[c] + 30 L-alanyl-tRNA(ala)[c] + 9 L-arginyl-tRNA(arg)[c] + 21 L-asparaginyl-tRNA(asn)[c] + 25 L-aspartyl-tRNA(asp)[c] + 12 L-cysteinyl-tRNA(cys)[c] + 17 L-glutaminyl-tRNA(gln)[c] + 25 L-glutamyl-tRNA(glu)[c] + 13 L-histidyl-tRNA(his)[c] + 18 L-isoleucyl-tRNA(ile)[c] + 31 L-leucyl-tRNA(leu)[c] + 35 L-lysyl-tRNA(lys)[c] + 5 L-methionyl-tRNA(met)[c] + 8 L-phenylalanyl-tRNA(phe)[c] + 21 L-prolyl-tRNA(pro)[c] + 18 L-seryl-tRNA(ser)[c] + 22 L-threonyl-tRNA(thr)[c] + 8 L-tryptophanyl-tRNA(trp)[c] + 21 L-tyrosyl-tRNA(tyr)[c] + 36 L-valyl-tRNA(val)[c] => 1218 ADP[c] + 1618 H+[c] + haptoglobin[c] + 1218 Pi[c] + 30 tRNA(ala)[c] + 9 tRNA(arg)[c] + 21 tRNA(asn)[c] + 25 tRNA(asp)[c] + 12 tRNA(cys)[c] + 17 tRNA(gln)[c] + 25 tRNA(glu)[c] + 31 tRNA(gly)[c] + 13 tRNA(his)[c] + 18 tRNA(ile)[c] + 31 tRNA(leu)[c] + 35 tRNA(lys)[c] + 5 tRNA(met)[c] + 8 tRNA(phe)[c] + 21 tRNA(pro)[c] + 18 tRNA(ser)[c] + 22 tRNA(thr)[c] + 8 tRNA(trp)[c] + 21 tRNA(tyr)[c] + 36 tRNA(val)[c],,,,,,,,Protein assembly,,,,0
MAR05162,,2430 ATP[c] + 62 glycyl-tRNA(gly)[c] + 2431 H2O[c] + 37 L-alanyl-tRNA(ala)[c] + 42 L-arginyl-tRNA(arg)[c] + 40 L-asparaginyl-tRNA(asn)[c] + 36 L-aspartyl-tRNA(asp)[c] + 48 L-cysteinyl-tRNA(cys)[c] + 31 L-glutaminyl-tRNA(gln)[c] + 56 L-glutamyl-tRNA(glu)[c] + 24 L-histidyl-tRNA(his)[c] + 22 L-isoleucyl-tRNA(ile)[c] + 48 L-leucyl-tRNA(leu)[c] + 49 L-lysyl-tRNA(lys)[c] + 11 L-methionyl-tRNA(met)[c] + 21 L-phenylalanyl-tRNA(phe)[c] + 69 L-prolyl-tRNA(pro)[c] + 56 L-seryl-tRNA(ser)[c] + 61 L-threonyl-tRNA(thr)[c] + 19 L-tryptophanyl-tRNA(trp)[c] + 30 L-tyrosyl-tRNA(tyr)[c] + 48 L-valyl-tRNA(val)[c] => 2430 ADP[c] + 3239 H+[c] + 2430 Pi[c] + plasminogen[c] + 37 tRNA(ala)[c] + 42 tRNA(arg)[c] + 40 tRNA(asn)[c] + 36 tRNA(asp)[c] + 48 tRNA(cys)[c] + 31 tRNA(gln)[c] + 56 tRNA(glu)[c] + 62 tRNA(gly)[c] + 24 tRNA(his)[c] + 22 tRNA(ile)[c] + 48 tRNA(leu)[c] + 49 tRNA(lys)[c] + 11 tRNA(met)[c] + 21 tRNA(phe)[c] + 69 tRNA(pro)[c] + 56 tRNA(ser)[c] + 61 tRNA(thr)[c] + 19 tRNA(trp)[c] + 30 tRNA(tyr)[c] + 48 tRNA(val)[c],,Plg,,,,,,Protein assembly,,,,2
